INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
1065,ABANK-1065,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"국문영업배상책임보험의 도급업자특별약관의 보상하지 아니하는 손해 중 추가특별약관을 첨부하여 담보할 수 있는 손해는?
① 공사 중 발생한 소음으로 현장 주변에 발생한 민원
② 피보험자가 보호, 관리, 통제하는 재물에 발생한 손해
③ 공사물건 자체에 입힌 손해에 대한 배상책임
④ 공사 도중 발생한 진동으로 옆 건물에 입힌 손해",,X,1,,,0,,,,,,,,,,,,,
1066,ABANK-1066,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"해외근로자재해보장책임보험에 대한 설명으로 옳지 않 은 것은?
① 상품을 크게 구분할 때 재해보상책임 특별약관 (Workmen’s Compensation)과 사용자배상책임특별 약관(Employer’s Liability) 두 가지의 보상형태로 나누어진다.
② 재해보상확장추가특별약관과 사용자배상책임 특별 약관이 결합하여 “산업재해보상보험법”에 적용되는 담보수준으로 보상된다.
③ 비업무상재해 확장추가특별약관을 가입하면 피보험자의 근로자에게 비업무상으로 발생한 신체의 상해와 질병에 대해서도 업무상 재해와 동일한 방법으로 보상한다.
④ 피보험자의 사업이 산재보험에 가입된 때에는 그 때부터 해당 해외근로자재해보상책임보험 계약은 효력이 상실된다.",,X,3,,,0,,,,,,,,,,,,,
1067,ABANK-1067,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 금융기관종합보험(BBB)에서 직원의 범죄행위에 대한 설명으로 옳지 않은 것은?
① 직원의 업무상 과실이나 중과실로 입은 손해도 담보된다.
② 직원에 의한 절도, 사기, 횡령 등이 담보 위험이다.
③ 직원이 단독이던 타인과 공모하여 행한 경우이던 모두 포함한다.
④ 피보험자에게 피해를 입히거나 직원 자신이 금전적 이득을 취하고자 하는 명백한 의사가 있어야 한다.",,X,4,,,0,,,,,,,,,,,,,
1068,ABANK-1068,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 건설공사보험의 독일식 약관(Munich Re’s CAR Policy)과 영국식 약관(British CAR Policy)에 대한 설명으로 옳지 않은 것은?
① 영국식 약관에서는 화재로 인한 손해에 자기부담금을 적용하여 보상한다.
② 영국식 약관에서 공사금액이 증가한 경우 보험기간이 종료한 후 보험료를 정산하도록 정하고 있다.
③ 독일식 약관에서는 잔존물제거비용에 대해 보험가 입금액을 별도로 정하여 가입하고 있다.
④ 독일식 약관에서 설계결함으로 인한 손해는 특약으로 가입하고 있다.",,X,4,,,0,,,,,,,,,,,,,
1069,ABANK-1069,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 기계보험에 대한 설명으로 옳지 않은 것은?
① 보험가입금액은 신조달가액을 기준으로 정한다.
② 화재위험은 보상하지 않음으로 화재보험을 별도로 가입하여야 한다.
③ 사업장 구내에서 시운전이 끝난 기계를 가입하고 있다.
④ 예비부품이나 연료 윤활유는 별도 명기 하거나 특약 으로 가입하지 않아도 기계에 포함된다.",,X,3,,,0,,,,,,,,,,,,,
1070,ABANK-1070,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 생산물 배상책임보험의 특징으로 옳지 않은 것은?
① 제품의결함에기인된사고로소비자등이입은손 해를보상한다.
② 사고의방지또는경감을위하여지급한손해방지비 용도보상한다.
③ 결함있는제품의회수비용도보상한다.
④ 판매업자도가입이가능하다",,X,4,,,0,,,,,,,,,,,,,
1071,ABANK-1071,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance Policy)의 담보 내용에 대한 설명으로 옳지 않은 것은?
① 제3부문기업휴지담보에서는제1부문및제2부문과관련 없는사고로인한기업휴지에따른상실이익을보상한다.
② 제2부문기계위험담보에서는보험의목적에발생한 기계적, 전기적위험을보상한다.
③ 제1부문재물위험담보에서는보험의목적에급격하 고우연하게발생한직접적인재물손해를보상한다.
④ 제4부문배상책임위험담보에서는담보지역에서발생 한제3자에대한대인대물배상책임을보상한다.",,X,1,,,0,,,,,,,,,,,,,
1072,ABANK-1072,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 금융기관종합보험(Banker's Blanket Bond)에 대한 설명으로 옳지 않은 것은?
① 종업원의부정행위가주담보위험이다.
② 사업장내재물손해뿐만아니라운송중의재물손해도 담보한다.
③ 서명위조나변조는담보하지않는다.
④ 강도, 강탈, 도난, 절도등의행위로발생한집기비 품, 설비, 장치도담보한다.",,X,3,,,0,,,,,,,,,,,,,
1073,ABANK-1073,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 건설공사보험과 조립보험에 대한 설명으로 옳 지 않은 것은?
① 건설공사보험과조립보험간의영역구분에있어토목이 나건축공사비중이많으면건설공사보험으로가입하고, 기계나강구조물의설치에대한공사가많으면조립보험 으로가입한다.
② 건설공사보험에서주위재산담보는별도의특약과함 께가입금액을별도로설정하여야한다.
③ 조립보험의보통약관에서제작자결함으로발생한 손해는직,간접을묻지않고보상이되지않는다.
④ 건설공사보험에서사고에따른보험목적물의잔존물 제거비용은복구를위해합리적으로소요된경비에 한하여가입금액의10%한도로자동보상한다.",,X,2,,,0,,,,,,,,,,,,,
1074,ABANK-1074,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance Policy)에 관한 설명으로 옳은 것은?
① 재조달가액기준으로가입하면전부손해여부, 복구 여부에상관없이재조달가액으로보상한다.
② 기업휴지담보의보험가입금액은약정복구기간에상 응하는기간동안의총이익으로설정한다.
③ 피보험자는추가재산이발생한경우그명세를1개 월내에보험사에제출하여야한다.
④ 동산의가입금액은동종·동질의것으로대체시비 용으로하되제비용및세금은제외한다.",,X,1,,,0,,,,,,,,,,,,,
1075,ABANK-1075,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 근로자재해보장책임보험에 대한 설명으로 옳 지 않은 것은?
① 근로자의고의또는범죄행위로인한손해의경우 그근로자가입은손해는보상하지않는다.
② 재해보상책임담보(W.C)에서는요양보상, 휴업보상, 장해보상, 유족보상, 장례비등을보상한다.
③ 사용자배상책임(E.L)은산재보험을초과한사업주의 책임을보상하되산재보험과동일하게무과실책임 주의가적용된다.
④ 재해보상책임특별약관상기동이불가능하여호송을요하 는중환자의경우편도에한하여실비로1인당5백만원을 한도로보상하되호송인에대한비용은보상하지않는다.",,X,3,,,0,,,,,,,,,,,,,
1076,ABANK-1076,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 의사 및 병원배상책임보험(국문)에 대한 설명 으로 옳지 않은 것은?
① 피보험자의지시에따르지않은의료기사의행위로생 긴손해라할지라도불법행위요건을만족하면담보한다.
② 의료행위의결과환자에게나쁜결과가발생하고, 그나쁜결과는객관적으로예견하고회피할수있 는사고이어야한다.
③ 의사나병원의채무불이행책임과불법행위책임을동 시에부담한다.
④ 공인되지아니한특수의료행위를함으로써생긴손 해는보상하지아니한다.",,X,4,,,0,,,,,,,,,,,,,
1077,ABANK-1077,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 배상책임보험에서 의무보험이 아닌 것은?
① 승강기사고배상책임보험
② 자동차성능상태점검책임보험
③ 가스사고배상책임보험
④ 병원배상책임보험",,X,2,,,0,,,,,,,,,,,,,
1078,ABANK-1078,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 배상청구기준 증권에서 보고연장보장기간의 전제 조건이 아닌 것은?
① 보험기간중보험사고의발생으로보험금이지급된 경우
② 보험계약이보험료부지급이외의사유로해지되거 나갱신되지않는경우
③ 갱신된배상청구기준증권의소급담보일자가이전 증권의소급담보일자보다후일로되어있는경우
④ 갱신된증권이손해사고기준증권인경우",,X,3,,,0,,,,,,,,,,,,,
1079,ABANK-1079,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 요양보호사의 부주의로 돌보던 환자가 부상을 입은 경우의 배상책임위험을 담보하는 상품으로 가장 적합한 것은?
① 시설소유배상책임보험
② 전문인배상책임보험
③ 보관자책임보험
④ 일상생활배상책임보험",,X,1,,,0,,,,,,,,,,,,,
1080,ABANK-1080,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 국문 임원배상책임보험에 대한 설명으로 옳은 것은?
① 피보험자는 법인의 모든 임원을 말하며 보험기간 중에 새로 선임된 임원은 포함하나 퇴임한 임원은 포함되지 않는다.
② 주주대표소송은 보통약관에서 담보한다.
③ 1사고에 대한 다수의 손해배상청구는 그 중 최초로 제기된 날을 손해배상 청구일자로 본다.
④ 피보험자가 사적 이득을 취하거나 범죄행위로 인한 배상청구도 피해자 보호를 위해 담보한다.",,X,1,,,0,,,,,,,,,,,,,
1081,ABANK-1081,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 생산물배상책임보험에 대한 설명으로 옳지 않은 것은?
① 제품의 설계상의 결함, 제조상의 결함, 지시 및 경고상의 결함으로 인한 배상책임을 담보한다.
② 제품 자체에 대한 손해나 결함 제품을 찾아서 회수하는 비용은 보상되지 않는다.
③ 판매인이 제품을 추가로 가공, 변형하여 판매하는 경우에는 판매인 특별약관을 가입하여 판매인까지 피보험자를 확대할 수 있다.
④ 본 보험의 도급업자특별약관은 제품을 설치, 유지, 보수 하는 업체의 경우 완성작업 위험뿐만 아니라 도급업자 위험도 같이 담보하기 위하여 사용한다.",,X,3,,,0,,,,,,,,,,,,,
1082,ABANK-1082,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 의무보험이 아닌 것은?
① 산후조리원배상책임보험
② 재난배상책임보험
③ 개인정보보호배상책임보험
④ 풍수해보험",,X,1,,,0,,,,,,,,,,,,,
1083,ABANK-1083,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"건설공사보험에서의 책임기간에 대한 설명으로 옳지 않은 것은?
① 공사 현장에 보험목적의 하역이 완료되지 않으면 스케쥴상의 보험기간에도 불구하고 보험자의 책임은 개시된 것이 아니다.
② 공사목적물의 일부가 발주자에게 인도되어 사용되는 경우라도 보험기간이 종료될 때까지는 보험자의 담보 책임이 발생한다.
③ 통상 발주자와 시공사간의 도급계약서상 공사기간과 동일한 기간을 보험기간으로 설정한다.
④ 조립보험과 달리 시운전에 대한 담보는 없으며, 필요한 경우 시운전담보 특별약관을 첨부하여 담보 받을 수 있다.",,X,2,,,0,,,,,,,,,,,,,
1084,ABANK-1084,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중 국문 영업배상책임보험의 시설소유관리자 특별 약관에 대한 설명으로 옳지 않은 것은?
① 의무적으로 가입해야 하는 보험이 있는 경우에는 초과한 손해에 대해서만 보상한다.
② 티끌, 먼지, 석면, 분진 또는 소음으로 생긴 손해는 보상하지 아니한다.
③ 시설에 기인된 사고뿐만 아니라 시설을 이용한 업무 활동에 따른 사고도 보상한다.
④ 물적손해확장추가특별약관을 가입하면 피보험자 소유의 시설자체도 보상한다.",,X,1,,,0,,,,,,,,,,,,,
1085,ABANK-1085,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 도난보험의 국문약관에 관한 설명으로 옳은 것은?
① 담보의 기준은 손해발견기준증권이다.
② 보통약관은 일반사항만을 규정하고, 담보위험에 대해서는 목적물별로 특별약관을 첨부한다.
③ 현금및 유가증권담보 특별약관을 가입하면 보관 시설 내 뿐만 아니라 운송 중 위험도 담보한다.
④ 보험사고로 손해를 보상한 경우 나머지 보험기간에 대한 보험가입금액은 자동 복원된다.",,X,3,,,0,,,,,,,,,,,,,
1086,ABANK-1086,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"해외현장에서 근무하던 근로자가 휴일에 업무와 무관한 개인적인 동호회 활동 중 코로나-19에 감염되어 사망하였다. 사용자의 법률상 손해배상책임이 성립하지 않는다고 가정할시 해외근로자재해보장책임보험의 비업무상 재해 확장 추가특별약관 하에서 보상 가능한 손해는?
① 유족보상, 위자료
② 일실수입, 위자료
③ 일실수입, 장사비
④ 유족보상, 장사비",,X,1,,,0,,,,,,,,,,,,,
1087,ABANK-1087,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"근재보험과 산재보험과의 관계에 대한 설명으로 옳지 않은 것은?
① 계약을 맺을 때에 산재보험 의무가입 사업을 대상으로 가입한 재해보상책임 특별약관은 무효이다.
② 피보험자의 사업이 산재보험에 가입된 때에는 그 때 로부터 재해보상책임 특별약관은 효력이 상실된다.
③ 사용자배상책임 특별약관은 재해보상책임 특별약관 또는산재보험법에 따른 급부가 이루어진 경우에 한하여 보상한다.
④ 해외근재보험의 보험금은 근로기준법의 재해보상을 기준으로 산정하므로 산재보험법에 따른 보험급여보다 적을 수 있다.",,X,1,,,0,,,,,,,,,,,,,
1088,ABANK-1088,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"패키지보험(Package Insurance Policy) 보통약관 제1부문 (PAR) 및 제2부문(MB)에 모두 적용할 수 있는 확장담보 조항은?
① 소규모공사 조항
② 추가재산 담보조항
③ 소방비용 담보조항
④ 건축사, 조사자, 자문기술자 용역비용 담보조항",,X,4,,,0,,,,,,,,,,,,,
1089,ABANK-1089,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 가스사고배상책임보험의 피보험자가 될 수 없는 자는?
① 액화석유가스 판매업자
② 액화석유가스 소비자
③ 가스시설 시공자
④ 액화석유가스 위탁운송사업자",,X,1,,,0,,,,,,,,,,,,,
1090,ABANK-1090,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance Policy)의 제3부문 (기업휴지위험담보)에 대한 설명으로 옳지 않은 것은?
① 제3부문(BI)에서 보상받기 위해서는 제1부문(PAR) 또는 제2부문(MB)에서 담보하는 사고로 물적손해가 발생 하여야 한다.
② 매출액 감소로 인한 총이익의 상실액과 특별비용을 보상한다.
③ 물적피해로 인한 기업휴지(조업중단감소로 인한 생산 감소)가 있어야 한다.
④ 사고 당시 누적된 완제품 재고로 인하여 일시적으로 매출액 감소가 지연된 경우 보상기간은 매출액 감소가 시작된 날로부터 계산된다.",,X,1,,,0,,,,,,,,,,,,,
1091,ABANK-1091,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 국문 영업배상책임보험의 시설소유관리자특별 약관에서 보상하지 아니하는 손해에 대한 설명으로 옳지 않은 것은?
① 피보험자가 소유, 사용 또는 관리하는 시설 및 시설의 용도에 따른 업무 수행으로 생긴 우연한 사고로 인해 타인에 대한 신체 또는 재물 손해에 대한 법률상 배상책임
② 피보험자의 근로자가 피보험자의 업무에 종사 중 입은 신체장해에 대한 배상책임
③ 피보험자와 타인 간에 손해배상에 관한 약정이 있는 경우 그 약정에 의해 가중된 손해배상책임
④ 피보험자가 소유, 점유, 임차, 사용 또는 관리하는 자동차, 항공기, 선박으로 생긴 손해에 대한 배상책임",,X,4,,,0,,,,,,,,,,,,,
1092,ABANK-1092,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 가스사고배상책임보험에 대한 설명으로 옳지 않은 것은?
① 관련 법규에 따라가스사업자, 용기제조업자, 법정 가스사용자가 의무적으로 가입해야 하는 강제보험이다.
② 1인당 1사고당 보상한도액은 있지만 총보상한도액은 없다.
③ 배출시설에서 통상적으로 배출되는 배수 또는 배기, 연기로 생긴 배상책임도 담보한다.
④ 가스사용자는 시설소유관리에 대한 배상책임을 부담 한다.",,X,3,,,0,,,,,,,,,,,,,
1093,ABANK-1093,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 근로자재해보장책임보험의 사용자배상책임 특별약관에 대한 설명으로 옳은 것은?
① 재해보상책임 특별약관 및 산업재해보상보험법에 의한 급부여부와 상관없이피보험자가 근로자에 대해 부담하는 손해배상금을 보상한다.
② 보험회사가 보상하는 손해는 피보험자가 업무상 재해를 입은 근로자에게 지급하여야 할 손해배상금으로 지연 배상금은 포함하지 않는다.
③ 피보험자가 손해배상에 관한 소송을 위하여 보험회사의 서면동의를 받아 지급한 비용은 보상한다.
④ 피보험자가 아닌다른 자연인 또는 법인에 의하여 사실상 고용되어 있는 동안에 생긴 손해도 보상한다.",,X,4,,,0,,,,,,,,,,,,,
1094,ABANK-1094,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 배상책임위험을 담보하지 않는 보험상품은?
① 유아교육기관종합보험
② 골프보험
③ 패키지보험
④ 동산종합보험",,X,4,,,0,,,,,,,,,,,,,
1095,ABANK-1095,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"국문 영업배상책임보험의 특별약관에서 보상한도액을 단일보상한도액(Combined Single Limit)으로 정하고자 하는 경우 적합하지 않은 것은?
① 임차자 특별약관
② 주차장 특별약관
③ 시설소유관리자 특별약관
④ 경비업자 특별약관",,X,3,,,0,,,,,,,,,,,,,
1096,ABANK-1096,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"독일식 조립보험(Munich Re’s EAR Policy) 보통약관에서 시운전 중의위험에 대한 설명으로 옳지 않은 것은?
① 시운전 중의 위험은 보통약관에서 담보한다.
② 최초의 시운전이 완료될 때 보험자의 책임은 종료된다.
③ 보험의 목적이 중고품인 경우 시운전기간에 대한 보험자의 책임은 4주일을 초과할 수 없다.
④ 시운전기간이 4주일을 초과하는 경우 별도의 약정에 의하여 시운전 중의 위험을 담보할 수 있다.",,X,3,,,0,,,,,,,,,,,,,
1097,ABANK-1097,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"기술보험 등에 적용하는 72시간 조항(72 Hours Clause)에 대한 설명으로 옳은 것은?
① 보험기간이 개시되고 72시간이 경과된 때로부터 발생한 손해를 보상한다.
② 보험기간이 종료된 후 72시간이 경과할 때까지 발생한 손해를 보상한다.
③ 자연재해 등의 사고에 대하여 72시간 동안에 발생한 손해를 1사고로 간주한다.
④ 건물 등을 72시간 이상 비워둔 동안에 발생한 손해는 보상하지 않는다.",,X,1,,,0,,,,,,,,,,,,,
1098,ABANK-1098,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"완성토목공사물보험에 대한 설명으로 옳지 않은 것은?
① 교량, 도로, 터널, 댐 뿐만 아니라 골프장, 스키장 등 토목구조물을 목적물로 한다.
② 지진, 화산활동, 해일, 눈사태 등은 보상하지 않는다.
③ 화재, 낙뢰, 폭발, 충돌 등을 보상한다.
④ 특별약관으로 기계위험담보를 추가할 수 있다.",,X,2,,,0,,,,,,,,,,,,,
1099,ABANK-1099,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"전자기기보험에서 보상하지 아니하는 위험은?
① 화재
② 낙뢰
③ 폭발
④ 망실, 분실",,X,1,,,0,,,,,,,,,,,,,
1100,ABANK-1100,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"해운법을 적용받는 해상여객운송사업자가 여객의 피해에 대비하여 가입하는 보험은?
① 유도선사업자배상책임보험
② 선주배상책임보험
③ 수상레저보험
④ 마리나업자배상책임보험",,X,4,,,0,,,,,,,,,,,,,
1101,ABANK-1101,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance Policy)에서 담보하지 않는 위험은?
① 재산종합(Property All Risks)
② 기업휴지(Business Interruption)
③ 예정이익상실(Advanced Loss of Profit)
④ 배상책임(General Liability)",,X,3,,,0,,,,,,,,,,,,,
1102,ABANK-1102,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 기업중대사고 배상책임보험에서 특별약관을 첨부하는 경우에도 담보하지 않는 것은?
① 징벌적 손해배상금
② 형사방어비용
③ 위기관리실행비용
④ 벌금",,X,4,,,0,,,,,,,,,,,,,
1103,ABANK-1103,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 국문 영업배상책임보험에서 보관자 배상책임과 제3자 배상책임을 함께 보상하는 특별약관은?
① 차량정비업자 특별약관
② 도급업자 특별약관
③ 시설소유관리자 특별약관
④ 임차자 특별약관",,X,4,,,0,,,,,,,,,,,,,
1104,ABANK-1104,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 건설공사보험에서 보험의 목적이 아닌 것은?
① 공사 목적물
② 공사용 가설물
③ 공사용 기계
④ 설계도면",,X,2,,,0,,,,,,,,,,,,,
1105,ABANK-1105,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 동산종합보험에 대한 설명으로 옳은 것은?
① 기평가보험으로서 재조달가액을 기준으로 보상하며 감가상각은 적용되지 않는다.
② 공장내 장치된 기계 중 리스물건의 기계는 인수 할 수 있다.
③ 담보위험은 열거위험 담보방식으로 화재, 도난, 파손, 폭발 등의 사고를 보상한다.
④ 전기적 사고 또는 기계적 사고는 보통약관상의 담보 위험이다.",,X,1,,,0,,,,,,,,,,,,,
1106,ABANK-1106,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 전자기기보험 보통약관조항이 아닌 것은?
① 재물손해조항
② 외적정보매체담보 조항
③ 배상책임손해담보 조항
④ 추가작업비용담보 조항",,X,2,,,0,,,,,,,,,,,,,
1107,ABANK-1107,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 근로자재해보상책임보험의 사용자배상책임 특별약관에 대한 설명으로 옳지 않은 것은?
① 사용자배상책임 특별약관에서의 보험계약자는 사용자 이며 피보험자는 근로자이다.
② 산업재해보상보험이나 재해보상책임담보 특별약관에 가입되어 있어야 사용자배상책임 특별약관을 가입할 수 있다.
③ 사용자배상책임 특별약관에서 보상의 대상이 되는 사고는 근로기준법 또는 산재보험법의 규정에 의한 업무상 재해로서 사용자 과실에 기인한 업무상 사고를 말한다.
④ 사용자배상책임 특별약관은 근로자가 업무수행 중 재해로 인하여 사망 또는 후유장해가 발생했을 경우 사용자의 민사상 손해배상책임과 이에 따른 소송비용을 보상한다.",,X,4,,,0,,,,,,,,,,,,,
1108,ABANK-1108,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 임원배상책임보험에 대한 설명으로 옳지 않은 것은?
① 임원배상책임담보조항(D&O Liability Coverage)에서는 임원의 부당행위로 제3자에게 배상책임이 생겨 회사가 부담해야 하는 손해배상금과 방어비용을 담보한다.
② 임원배상책임보험은 보험기간 중에 손해배상청구가 제기되는 손해에 대해서만 담보를 제공하는 배상청구 기준(Claim-made Policy)증권이다.
③ 임원의 불법적인 사적 이익 취득 또는 범죄행위에 기인한 배상 청구는 보상하지 아니한다.
④ 임원배상책임보험에서 제3자가 청구하는 손해배상의 원인 행위 자체는 보험증권 상에 표기된 소급담보일자 (Retroactive Date) 이후에 일어나야 보험 담보를 받을 수 있다.",,X,2,,,0,,,,,,,,,,,,,
1109,ABANK-1109,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 금융기관종합보험(Banker's Blanket Bond)에서 보상하는 손해에 대한 설명으로 옳지 않은 것은?
① 위조 또는 변조된 화폐의 취득으로 인한 직접손해
② 현금, 유가증권, 귀금속 등 보험의 목적을 운송하는 중에 발생한 사고로 직원 또는 운반인에 생긴 상해손해
③ 사업장내에서의 절도, 강도 및 파손사고로 인하여 생긴 피보험자의 재물손해 또는 금융거래 목적으로 구내에 있는 고객의 재물손해
④ 강도, 강탈, 도난, 절도 등의 행위로 발생한 건물 및 집기, 비품손해",,X,3,,,0,,,,,,,,,,,,,
1110,ABANK-1110,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 동산종합보험에서 보험료의 추징 및 환급에 대한 설명으로 옳지 않은 것은?
① 보험기간 중에 기계약기간을 만기일로 하여 보험가입 금액을 증액하거나 특약을 추가하는 경우의 추가 보험료의 산출은 일할계산에 의한다.
② 보험의 목적에 위험이 증가 또는 감소되거나 보험의 목적을 그 수용장소에서 위험이 다른 곳으로 옮기는 경우에는 따로 정한 경우를 제외하고는 추징 및 환급 보험료의 계산은 미경과기간에 대하여 일할계산으로 한다.
③ 보험기간 중 보험계약자의 청구로 보험계약의 전부 또는 일부를 해지하는 경우에는 그 경과기간에 대하여 단기요율을 적용하여 계산한 보험료를 공제한 잔액을 환급한다.
④ 법령 및 이에 준하는 명령에 따른 보험의 목적의 철거, 양도 또는 이전으로 인하여 보험계약의 전부 또는 일부를 해지하는 경우의 보험료 환급은 미경과기간에 대하여 단기요율을 적용한다.",,X,2,,,0,,,,,,,,,,,,,
1111,ABANK-1111,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 가스사고배상책임보험에서 보험금 등의 지급 한도에 대한 설명으로 옳지 않은 것은?
① 대인사고 사망의 경우 피해자 1인당 최고 한도액은 8,000만원이다. 다만 손해액이 2,000만원 미만인 경우 에는 2,000만원이다.
② 대인사고 부상의 경우 피해자 1인당 최고 한도액은 2,000만원이다.
③ 부상자가 치료 중에 당해 부상이 원인이 되어 사망한 경우에, 사망의 경우의 지급한도액과 당해 부상의 경우의 지급한도액을 더한 금액을 한도로 한다.
④ 부상한 자에게 당해 부상이 원인이 되어 후유장해가 생긴 경우에는 당해 부상의 지급한도액과 당해 후유 장해의 지급한도액을 더한 금액을 한도로 한다.",,X,3,,,0,,,,,,,,,,,,,
1112,ABANK-1112,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 기계보험에서 보상하는 손해인 것은?
① 보일러의 연관내 가스폭발로 인한 물적손해
② 지면침하 또는 저수지 등의 범람으로 인한 물적손해
③ 벼락으로 인한 간접손해
④ 태풍, 폭풍우로 인한 물적손헤",,X,2,,,0,,,,,,,,,,,,,
1113,ABANK-1113,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 생산물배상책임보험에 대한 설명으로 옳지 않은 것은?
① 피보험자가 제조, 시공한 생산물의 결함으로 타인의 신체나 재물에 입힌 손해를 보상한다.
② 보상하는 손해는 피해자에 대한 법률상 손해배상금이다.
③ 판매자는 제조자가 아니므로 가입할 수 없다.
④ 피보험자의 생산물 자체의 손해는 보상하지 않는다.",,X,1,,,0,,,,,,,,,,,,,
1114,ABANK-1114,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 배상책임보험에서 보관자배상책임을 담보하는 것은?
① 적재물배상책임보험
② 체육시설업자배상책임보험
③ 학원배상책임보험
④ 개인정보보호배상책임보험",,X,3,,,0,,,,,,,,,,,,,
1115,ABANK-1115,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 산업재해보상보험(산재보험)과 근로자재해 보상보험(근재보험)에 대한 설명으로 옳지 않은 것은?
① 산재보험은 의무보험으로 산업재해보상보험법에 법적 근거를 둔다.
② 근재보험은 민법에 법적 근거를 둔다.
③ 두 보험 모두 사용자측의 과실이 있어야 하는 과실 책임주의 요건이다.
④ 피해자는 중복해서 청구할 수 없고 산재급여를 초과한 손해를 근재보험으로 청구한다.",,X,4,,,0,,,,,,,,,,,,,
1116,ABANK-1116,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 금융기관종합보험에서 보상하지 않는 손해는?
① 피보험자의 고용인의 부정행위에 의한 손해
② 보안경비회사나 무장호송차량회사 이외 일반운송회사의 관리하에 있는 재물의 손실
③ 사업장 내에서 발생한 도난, 절도, 강도로 인한 재물손실
④ 수표, 어음, 신용장, 예금증서 등의 서명이 위조 또는 변조되어 입은 손실",,X,4,,,0,,,,,,,,,,,,,
