INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
927,ABANK-0927,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"특약 재보험 거래방법에 대한 다음 설명 중 가장 적절 하지 않은 것은?
① 원보험사는자동적으로재보험담보가보장되므로 안정적인원보험계약인수가가능하다.
② 원보험사는인수하는건별보험계약에대해보유율 결정을자유롭게할수있다.
③ 재보험사는출재사의역선택위험이감소된다.
④ 임의재보험거래방법에비하여재보험처리비용이 절감된다.",,X,1,,,0,,,,,,,,,,,,,
928,ABANK-0928,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 일반적인 비비례특약 거래 방식이 아닌 것은 ?
① Excess of Loss Cover
② Stop Loss Cover
③ Facultative Obligatory Cover
④ Catastrophe Cover",,X,3,,,0,,,,,,,,,,,,,
929,ABANK-0929,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중에서 원보험사의 출재금액을 제한하고 특정위 험에 대한 누적위험을 관리하는 목적으로 사용되는 조 항은 ?
① Event Limit
② Cession Limit
③ Loss Participation Clause
④ Annual Aggregate Deductible",,X,4,,,0,,,,,,,,,,,,,
930,ABANK-0930,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 비비례 재보험 특약(Non-Proportional Reinsurance Treaty)이 아닌 것은?
① Risk Excess of Loss Cover
② Event Excess of Loss Cover
③ Combined Excess of Loss Cover
④ Quota Share Treaty",,X,1,,,0,,,,,,,,,,,,,
931,ABANK-0931,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 가격 산출시 고려할 사항이 아닌 것은?
① 과거 손해 경험 통계
② 보험사의 보유계약 특성
③ 보험사 영업전략
④ 원수 보험사 수",,X,3,,,0,,,,,,,,,,,,,
932,ABANK-0932,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"비비례 재보험 특약에서 보험사고 발생 후 원래 계약 상태의 특약한도액을 유지하기 위해 납입하는 보험료를 무엇이라 하는가?
① 복원보험료
② 미경과보험료
③ 미납보험료
④ 수입보험료",,X,3,,,0,,,,,,,,,,,,,
933,ABANK-0933,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 시장 사이클 중 하드마켓에 대한 설명 으로 옳지 않은 것은?
① 재보험 담보력이 부족하여 재보험 가격이 상승하는 경우 발생한다.
② 대부분 재보험사들이 재보험 계약 인수를 제한하는 경우 발생한다.
③ 재보험사들의 계약 인수에 대한 경쟁이 심한 경우 발생한다.
④ 대형자연재해 발생으로 손해율이 악화되는 경우 발생 한다.",,X,2,,,0,,,,,,,,,,,,,
934,ABANK-0934,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 수수료에 대한 설명으로 적절하지 않은 것은?
① 출재사의 사업비를 보전하는 목적으로 재보험사가 출재사에게 지급한다.
② 특약연도 종료 후 손해율에 따라 수수료율을 적용 하는 방식을 고정수수료 방식이라고 한다.
③ 이익수수료 산정 시 손실이 발생한 경우 손실금을 이월하여 재보험사 실적을 보호할 수 있다.
④ 변동수수료 방식 적용 시 특약 초기연도에는 재보험사가 잠정수수료를 출재사에게 지급한다.",,X,2,,,0,,,,,,,,,,,,,
935,ABANK-0935,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 비례 재보험 특약에서 특약 기간 중 아래와 같은 보험사고가 발생하였을 경우 출재사가 재보험사로부터 회수할 수 있는 재보험금은? ◦특약 형태 : Surplus Treaty ◦출재사 보유한도액 : 10억원 ◦특약한도액 :
① line ◦사고금액 : 80억원
② 20억원
③ 40억원
④ 50억원",,X,3,,,0,,,,,,,,,,,,,
936,ABANK-0936,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 아래 설명에 해당되는 재보험 조항으로 적절한 것은? 1회의 사고에 의하여 출재사가 손실을 입은 때에 출재사의 특약이 2개 이상 또는 동일 특약 내에서 계약연도가 2개 이상 겹치는 경우 각 특약의 적용 및 보험금 비율을 조정하여 출재사의 보유 한도액과 재보험사의 책임액을 결정하는 조항
① Interlocking Clause
② Net Retained Line Clause
③ Ultimate Net Loss Clause
④ Definition Clause",,X,4,,,0,,,,,,,,,,,,,
937,ABANK-0937,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"초과손해액담보(Excess of Loss Cover)에서 복원 가능한 금액이 모두 소진된 경우 별도로 특약한도를낮추어 초과 손해액을 담보하는 방법으로 옳은 것은?
① Catastrophe Cover
② Top & Down Cover
③ Working Cover
④ Umbrella Cover",,X,3,,,0,,,,,,,,,,,,,
938,ABANK-0938,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 당해년도 재보험손익 계산을 위한 설명으로 옳지 않은 것은?
① 경과보험료 = 재보험료 - 미경과보험료 증감액
② 경과수지차 = 발생손해 - 경과보험료
③ 단순수지차 = 수입보험료 - 지급보험금
④ 발생손해 = 재보험금 + 지급준비금 증감액",,X,4,,,0,,,,,,,,,,,,,
939,ABANK-0939,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 용어에 대한 설명으로 옳지 않은 것은?
① 중재조항(Arbitration Clause)은 재보험자와 원보험자의 분쟁을 처리하기 위한 조항이다.
② 기록접근조항(Access to Record Clause)은 재보험자의 조사권을 인정하는 조항이다.
③ 공동운명조항(Follow the Fortune Clause)은 재보험자는 원보험자의 운명과 처리를 따른다는 조항이다.
④ 미지급보험금(Outstanding Loss)은 사고는 발생하였으나 원보험자에게 아직 통지되지 않은 손해액을 말한다.",,X,4,,,0,,,,,,,,,,,,,
940,ABANK-0940,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중에서 출재사의 보유와 특약한도를 금액이 아닌 손해율로 표기하는 것은 ?
① Stop Loss Cover
② Aggregate Cover
③ Risk Excess of Loss Cover
④ Event Excess of Loss Cover",,X,2,,,0,,,,,,,,,,,,,
941,ABANK-0941,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"재보험의 형태에 대한 다음 설명 중 가장 적절하지 않은 것은?
① 특약재보험의 경우 출재대상 종목의 전 계약을 사전에 합의된 조건으로 자동 출재하는 반면, 임의재보험은 개별 위험에 대하여 매번 재보험자의 동의를 받아 출 재한다.
② Quota Share 특약은 출재사와 재보험사가 보험료와 보험금을 비례적으로 분담한다.
③ Surplus Share 특약은 출재사의 보유한도를 초과하는 금액에 대해서만 출재하기 때문에 Quota Share 특약에비 해 역선택 위험이 증가한다.
④ Risk Excess of Loss 특약은 출재사가 보험가입금액을 기준으로 자기 부담금을 정하고 초과분은 재보험자가 부담한다.",,X,3,,,0,,,,,,,,,,,,,
942,ABANK-0942,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 Risk Excess of Loss 특약 조건에서 보험사고 발생후 복원하기 위하여 출재사가 지급해야 하는복원보험료는 얼마인가? (주어진 항목만을 고려하여 계산하시오.) ㅇ특약한도 : 20억원 in excess of 10억원 ㅇ복원횟수 및 조건 : 1회, 잔여기간에 상관없이 복원금액에 비례 ㅇ재보험료 : 2억원 ㅇ최종손실액 : 20억원
① 0.5억원
② 1억원
③ 
④ 5억원",,X,4,,,0,,,,,,,,,,,,,
943,ABANK-0943,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험수수료에 대한 설명으로 가장 적절하지 않은 것은?
① 재보험 인수결정에 중요한 요소이다.
② 재보험료와 재보험금과의 사이에서 예상되는 마진을 얼마로 하느냐에 따라 결정된다.
③ 원보험에서 소요되는 모집비와 간접비를 재보험자가 보상하는 것이 목적이다.
④ 슬라이딩 스케일 수수료방식은 손해율이 높을수록 높 은 수수료가 적용된다.",,X,1,,,0,,,,,,,,,,,,,
944,ABANK-0944,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 임의재보험에 대한 설명으로 가장 적절하지 않은 것은?
① 재보험 처리가 번잡하고 비용 및 시간이 많이 소요된다.
② 원보험자가 고액 계약이나 표준미달체 계약 등을 인수 하기 위해 사용된다.
③ 재보험자는 유리한 계약을 선별적으로 수재할 수 있다.
④ 대수의 법칙에 의하여 특약 실적의 안정을 기할 수 있다.",,X,2,,,0,,,,,,,,,,,,,
945,ABANK-0945,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험의 법적 성질에 관한 설명으로 가장 적절한 것은?
① 재보험계약은 기업보험에 속한다.
② 원보험이 인보험인 때에는 재보험도 인보험이다.
③ 원보험계약자는 재보험계약에 직접적인 이해관계를 갖는다.
④ 재보험계약은 Follow the Fortune 원칙에 따라 원보험 계약의 효력에 영향을 미친다.",,X,3,,,0,,,,,,,,,,,,,
946,ABANK-0946,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 이익수수료에 대한 설명으로 가장 적절한 것은?
① 이익수수료 계산시 재보험자의 경비를 공제할 수 없다.
② 이익수수료는 정률방식(Flat Rate)으로만 계산한다.
③ 손실이 발생할 경우 손실금은 차년도로 이월하지 않는다.
④ 비비례재보험에서는 이익수수료가 필요없다.",,X,3,,,0,,,,,,,,,,,,,
947,ABANK-0947,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험의 기본원칙에 가장 부합하지 않는 것은?
① 출재된 계약은 원보험계약 종료까지 계속 유지되어야한다.
② 위험이 높은 상품의 경우 원보험사는 보유없이 출재 할 수 있다.
③ 재보험 출재대상은 가입시의 위험금액을 중심으로 한다.
④ 원보험자가 부담하는 책임과 동일한 조건으로 재보험자도 책임을 부담한다",,X,4,,,0,,,,,,,,,,,,,
948,ABANK-0948,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"개별위험에서 발생한 사고의 손해액을 기준으로 원보험 자와 재보험자간의 책임을 분할하여 미리 자기부담금과 재보험자의 책임한도액을 약정해두는 재보험 방식은?
① Excess of Loss Cover
② Surplus Share Treaty
③ Stop Loss Cover
④ Quota Share Treaty",,X,1,,,0,,,,,,,,,,,,,
949,ABANK-0949,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 Sudden Death Clause에 따라 특약재보험 계약의 전체 또는 일부사항을 재보험자가 해지할 수 있는 경우에 가장 적합하지 않은 것은?
① 출재사의 매매, M&A
② 출재사의 납입자본금 증액
③ 출재사의 파산 및 청산
④ 출재사의 대주주 변경",,X,3,,,0,,,,,,,,,,,,,
950,ABANK-0950,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 특약재보험의 장점으로 가장 설득력이 없는 것은?
① 임의재보험에비하여재보험처리에소요되는사무 비용과시간이절감된다.
② 재보험사입장에서역선택위험이적다.
③ 재보험사는매계약별담보위험한도에따른인수 여부를결정함에있어자유재량권이있다.
④ 자동적으로재보험담보가제공되므로원보험계약의 인수부담이적다.",,X,2,,,0,,,,,,,,,,,,,
951,ABANK-0951,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 원보험계약자가 재보험사에게 직접 보험금을 청구할 수 있는 권리를 부여하는 재보험금 직접 청구 조항의 내용에 포함되어 있지 않은 것은?
① 보험사의지급불능사유발생시원보험계약자의 재보험사에대한직접청구권인정
② 원보험계약자의재보험사에대한직접청구절차 및입증책임
③ 원보험계약자의재보험사에대한직접청구권인정시 재보험사의대위권행사
④ 재보험사지급책임의범위및적용조건 보험가입내역 * 항공보험계약: 일반항공보험증권(London Aircraft Insurance Policy; AVN 1C)으로가입 * 기체보험금액: 3억원 * 제3자배상책임보상한도액: 1억원 * 승객보험금액: 1인당1억원X 3명 [단, 명세표(Schedule)에명기된최대승객정원은",,X,1,,,0,,,,,,,,,,,,,
952,ABANK-0952,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 비전통적 재보험에 대한 설명 중 가장 적절하지 않은 것은?
① ART는금융재보험(Financial Reinsurance)을포함하여 자본시장담보력할용등다양한대체위험전가방식을 말한다.
② 다양한투자자가참여하는자본시장에위험을전가하는 보험연계증권화(ILS)에는Cat Bond, Sidecar 등이있다.
③ Cat Bond는통상3년이상장기계약으로전통적인 비례특약과유사한형태로운영되는보험연계채권이다.
④ 자본시장에서재보험담보력을조달하기위해재보험을 투자상품으로전환하는역할을특수목적회사(SPV)를 통하여수행할수있다.",,X,2,,,0,,,,,,,,,,,,,
953,ABANK-0953,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 재보험의 형태중에서 재보험료와 재보험금을 산 정하는 기준에서 같은 유형으로 묶을 수 없는 것은?
① Stop Loss Treaty
② Variable Quota Share Treaty
③ Risk Excess of Loss Treaty
④ Catastrophe Excess of Loss Treaty",,X,3,,,0,,,,,,,,,,,,,
954,ABANK-0954,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 재보험의 조건에 대한 설명 중 가장 타당하지 않은 것은?
① Reinstatement Clause는비비례특약에서특약한도액 복원에대한조항으로, Property Excess of Loss의 경우보험사고로소진된금액과잔여계약기간을감안 하여복원보험료를계산하는것이가장일반적이다.
② Interlocking Clause는비비례특약보험금산정에있어 단일사고로인해2개이상의특약연도가겹치는경 우에적용되는것으로각특약연도별로적용보험금 비율을조정하여책임액을결정하게된다.
③ EGNPI는해당특약연도에추정되는예상보유보험료로 여기에조정요율을곱하여비비례특약재보험료를 계산한다.
④ ROL(Rate on Line)은보험료를특약한도액으로나눈 것으로비비례특약의가격이라할수있으며, 동일한 프로그램에서동일한담보범위의경우상위Layer로 갈수록ROL이낮아지는것이일반적이다.",,X,4,,,0,,,,,,,,,,,,,
955,ABANK-0955,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험시장의 거래주체에 대한 설명 중 가장 적절하지 못한 것은?
① 로이즈신디케이트는재보험의구매자이면서도판매자의 역할도수행한다.
② 재보험사도보유위험관리및실적안정의목적으로 재보험을구득한다. 이경우이를재재보험이라한다.
③ 원보험풀(Insurance Pool)은원보험풀끼리서로재보험 물량을주고받거나, 재보험풀(Reinsurance Pool)에서 담보력을제공하기도한다.
④ 민간원수보험사는원수보험외에국내외재보험을 인수할수있으나, 재보험자로부터인수하는재재보험은 누적문제로인해허용되지않는다.",,X,1,,,0,,,,,,,,,,,,,
956,ABANK-0956,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"Extra-Contractual Damage에 대한 설명으로 가장 거리가 먼 것은?
① 해당조항이있는특약의경우Treaty Limit은Policy Limit보다작다.
② 보험사의신의성실의무위반으로발생할수있다.
③ Treaty Limit을증가시킨다.
④ 특약조항에따라보장받지못할수있다.",,X,2,,,0,,,,,,,,,,,,,
957,ABANK-0957,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 재보험자 선정에 관한 설명 중 가장 타당하지 않은 경우는?
① 재보험사와의거래기간을반영하여재보험사를선정
② 재보험사의신용등급을고려하여최소기준을충족 하는재보험사를선정
③ 재보험사의가격으로만재보험사를선정
④ Letter of Credit 제공여부를고려하여선정",,X,3,,,0,,,,,,,,,,,,,
958,ABANK-0958,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"Per Risk 방식으로 출재된 원보험계약에서 보장되는 다음 3건의 사고에 대하여 재보험사가 부담하는 금액은? ◦건물 A : 손해액 10억 ◦건물 B :손해액 5억 ◦건물 C :손해액 15억 단,회사의 보유는 5억임.
① 없음
② 5억
③ 10억
④ 15억",,X,3,,,0,,,,,,,,,,,,,
959,ABANK-0959,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음의 재보험 관련 설명 중 가장 타당하지 않은 것은?
① 재보험자에게Letter of Credit을요구할수있다.
② 재보험자에게Trust Fund를요구할수있다.
③ 재보험이위험전가기준을충족하는지여부는출재 사의회계처리에영향을미치지않는다.
④ 재보험자의신용등급이기준에미달해도재보험거래는 가능하다. ◦건물A : 손해액10억 ◦건물B : 손해액5억 ◦건물C : 손해액15억 단, 회사의보유는5억임.",,X,2,,,0,,,,,,,,,,,,,
960,ABANK-0960,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험계약과 원보험계약의 관계에 대한 설명 으로 가장 적절하지 않은 것은?
① 재보험계약은 원보험계약과 마찬가지로 최대선의의 원칙이 적용된다.
② 재보험계약은 원보험계약의 효력에 영향을 미친다.
③ 재보험계약은 공동운명조항을 통해 원보험자가 부담 하는 책임과 동일한 조건의 책임을 부담한다.
④ 재보험계약은 원보험계약과 마찬가지로 실손보상의 원칙이 적용된다.",,X,2,,,0,,,,,,,,,,,,,
961,ABANK-0961,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 출재사 관점에서 Quota Share특약의 단점으로 가장 적절하지 않은 것은?
① 회계 및 재보험처리가 복잡하다.
② 보유율을 계약건별로 변동시키거나 보유액을 선택 할 수 없다.
③ 보유 및 출재가 약정된 비율에 따라 이루어지므로 과다하게 출재될 가능성이 있다.
④ 누적위험에 대한 취약점이 상존한다.",,X,4,,,0,,,,,,,,,,,,,
962,ABANK-0962,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 ART의 종류에 대한 설명으로 가장 적절하지 않은 것은?
① Finite Reinsurance는 재보험사의 책임을 제한하는 대신 보험영업과 투자영업의 실적을 재보험사와 출재사가 공유할 수 있다.
② Cat Bond는 폭풍, 홍수, 지진 등 자연재해 위험을 재보험시장으로 전가하는 방식으로 안정적인 담보력 확보가 가능하다.
③ Sidecar는 재보험 위험을 Quota Share형태로 자본 시장으로 전가하는 방식이다.
④ Captive Insurance Company는 모기업의 위험을 인수 하기 위하여 설립된 자회사 형태의 보험회사이다.",,X,4,,,0,,,,,,,,,,,,,
963,ABANK-0963,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 출재수수료(Ceding Commission)와 관련된 설명 으로 가장 적절하지 않은 것은?
① 출재수수료의 목적에는 출재사의 신계약비 보전 성격이 있다.
② 출재수수료항목은 출재사의 이익을 증가시킨다.
③ 초과손해액재보험(excess of loss reinsurance)의 경우 출재수수료를 지급하는 것이 일반적이다.
④ 출재수수료는 재보험사의 수익성에 직접적인 영향이 있다.",,X,2,,,0,,,,,,,,,,,,,
964,ABANK-0964,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 출재사 손해율을 안정화 시키는데 있어서 효율적인 재보험 방식으로 가장 적절한 것은?
① Quota Share
② Surplus Share
③ Variable Quota Share
④ Excess of Loss",,X,3,,,0,,,,,,,,,,,,,
965,ABANK-0965,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험에 대한 설명으로 가장 적절하지 않은 것은?
① Surplus 특약의 경우 우량물건과 불량 물건에 대한 선별적인 보유가 어려워 수익성 악화 가능성이 있다.
② Large Line Capacity를 확보하기 위해서는 Quota Share방식의 재보험이 선호된다.
③ 특약 기간 중 비유동적인 출재조건은 Quota Share 특약의 단점이라 할 수 있다.
④ Surplus Relief를 위하여 Quota Share 특약을 운영 하면 재무건전성이 향상되는 효과를 누릴 수 있다.",,X,2,,,0,,,,,,,,,,,,,
966,ABANK-0966,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 출재사의 보유와 특약한도를 통해 재보험계약이 성립할 때 특약한도의 표기가 절대 금액이 아니고 손해율로 표시 되는 것은?
① Event Excess of Loss(XOL) Cover
② Aggregate Cover
③ Stop Loss Cover
④ Risk Excess of Loss(XOL) Cover",,X,1,,,0,,,,,,,,,,,,,
967,ABANK-0967,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 가격 산출시 고려할 사항으로 가장 적절하지 않은 것은?
① 원보험사의 특정리스크에 대한 영업전략
② 원보험사의 보유계약 특성
③ 재보험사의 신용등급
④ 과거 손해 경험 통계",,X,4,,,0,,,,,,,,,,,,,
968,ABANK-0968,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"초과액 재보험특약(Surplus Treaty)에 관한 다음 설명 중 가장 적절하지 않은 것은?
① 소액계약에 대해서는 Quota Share를 이용하고, 중 대형 계약에 대해서는 Surplus Treaty를 적용하는 방식이 실무적으로 많이 이용된다.
② 비례적 재보험 (Proportional Reinsurance) 방식이다.
③ 
④ Line은 출재사의 한 위험당 순보유금액이다.",,X,3,,,0,,,,,,,,,,,,,
969,ABANK-0969,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 특약 Pricing 설명으로 가장 적절하지 않은 것은?
① Experience Rating은 주어진 Layer의 손해 이력을 보험료 산정의 기초자료로 삼는 방법이다.
② Exposure Rating은 과거의 인수 실적으로 현재를 추정하는 것이 아니라 현재의 Risk Profile 자체를 모델링 한다는 것이다.
③ Exposure Rating에는 Amount Model과 Percentage Model이 있다.
④ Amount Model은 주로 재물보험에서 Percentage Model은 배상책임보험에서 이용한다.",,X,4,,,0,,,,,,,,,,,,,
970,ABANK-0970,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 공동인수와 재보험에 대한 설명으로 가장 적절 하지 않은 것은?
① 공동인수는 단일 위험을 복수의 보험회사가 인수하는 방식이다.
② 공동인수는 수직적 위험분산 방법이다.
③ 재보험은 보험회사가 인수한 위험의 일부를 재보험사 에게 전가하는 방식이다.
④ 재보험은 원보험계약과 법률적으로 독립된 별개의 계약 이다.",,X,3,,,0,,,,,,,,,,,,,
971,ABANK-0971,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 비례특약재보험에 관한 설명으로 가장 적절하지 않은 것은?
① 출재사와 재보험사가 사전에 정한 조건에 따라 출재사는 보험계약을 재보험사에 비례적으로 출재하는 방식이다.
② 재보험 청약과 인수가 자동적으로 이루어지는 거래 방식이다.
③ Quota Share는 특약 출재 대상이 되는 모든 위험에 대해 동일한 출재율을 적용하는 방식이다.
④ Surplus Share는 특약 출재 대상이 되는 위험을 출재사가 임의로 결정한다.",,X,2,,,0,,,,,,,,,,,,,
972,ABANK-0972,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 특별종료조항의 재보험계약 종료 가능 사유로 가장 적절하지 않은 것은?
① 적법한 관할권을 가진 감독기관이 해당 재보험사에게 계약인수의 중단을 명령한 경우
② 재보험사의 자기자본이 계약 개시일에 비해 현저하게 감소한 경우
③ 재보험사의 신용등급이 일정수준 미만으로 떨어진 경우
④ 개별 사고금액이 일정 규모 이상인 경우",,X,2,,,0,,,,,,,,,,,,,
973,ABANK-0973,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"라인 10억 원, 4라인 Surplus 특약을 운영하고 있는 갑 원보험사가 보험가입금액 60억 원인 물건을 인수하였을 경우, 갑 원보험사가 위 Surplus 특약으로 출재하는 금액은? (단, 갑 원보험사는 모든 계약에 대하여 보유가능한 최대 수준까지 보유한다고 가정함)
① 10억 원
② 20억 원
③ 30억 원
④ 40억 원",,X,3,,,0,,,,,,,,,,,,,
974,ABANK-0974,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 판매목적으로 가장 적합한 것은?
① 위험의 분산
② 담보력 증가
③ 재무구조개선
④ 보험상품 최적화",,X,4,,,0,,,,,,,,,,,,,
975,ABANK-0975,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험업에 해당하는 책임준비금으로 가장 적절한 것은?
① 보험료적립금
② 미경과보험료적립금
③ 계약자배당준비금
④ 계약자이익배당준비금",,X,4,,,0,,,,,,,,,,,,,
976,ABANK-0976,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 Q/S특약에서 사용되는 조항으로 가장 적절하지 않은 것은?
① Retention and Limits Clause
② Portfolio Transfer Clause
③ Outside Reinsurance Clause
④ Net Retention Clause",,X,2,,,0,,,,,,,,,,,,,
977,ABANK-0977,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 운명추종조항이 적용되는 요건으로 가장 적절 하지 않은 것은?
① 원보험계약상 보험금지급책임을 부담하는지 여부가 불분명한 경우
② 원보험자가 선의로 업무를 처리한 경우
③ 재보험계약상 담보범위에 포함될 경우
④ 재보험계약에서 정한 담보기간을 벗어난 경우",,X,3,,,0,,,,,,,,,,,,,
978,ABANK-0978,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 분류상 같은 그룹으로 분류하기에 가장 적절하지 않은 것은?
① Clash Cover
② Umbrella Cover
③ Facultative Obligatory Cover
④ Aggregate Cover",,X,2,,,0,,,,,,,,,,,,,
979,ABANK-0979,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 비비례 재보험 특약(Non-Proportional Reinsurance Treaty) 중 성격이 다른 재보험은?
① Working Cover
② Stop Loss Cover
③ Event Cover
④ Risk Excess of Loss Cover",,X,4,,,0,,,,,,,,,,,,,
980,ABANK-0980,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험사 책임의 개시 및 기준을 명시한 조항 으로 가장 적절한 것은?
① Retention and Limits Clause
② Liability of the Reinsurer Clause
③ Outside Reinsurance Clause
④ Warranties Clause",,X,3,,,0,,,,,,,,,,,,,
981,ABANK-0981,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험에 대한 설명으로 가장 적절하지 않은 것은?
① 손해율 안정을 위해서는 Excess of Loss 방식의 재보험이 선호된다.
② Large Line Capacity를 확보하기 위해서는 Quota Share방식의 재보험이 선호된다.
③ Financial Reinsurance는 공동재보험의 형태로만 구현 된다.
④ Surplus Relief를 위해서는 비례재보험의 형태가 선호 된다.",,X,2,,,0,,,,,,,,,,,,,
982,ABANK-0982,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험의 형태에 대한 설명으로 가장 적절하지 않은 것은?
① Risk Excess of Loss특약은 사고발생시 계약복원이 의무적이다.
② Surplus Share는 출재사와 재보험사가 보험료와 보험금을 비례적으로 분담한다.
③ 특약재보험은 출재대상 종목의 계약을 사전에 합의된 조건으로 자동 출재하고, 임의재보험은 개별위험에 대해 재보험자의 동의를 받아 출재한다.
④ Surplus Share는 출재사의 단위당 보유한도를 초과하는 금액에 대해서만 출재하기 때문에 Quota Share특약과 비교하면 중대형물건에 적합하다.",,X,2,,,0,,,,,,,,,,,,,
983,ABANK-0983,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"보험약관상 지급의무는 없으나 회사의 평판관리 등의 이유로 보험금을 지급하는 것으로 가장 적절한 것은?
① Ex-gratia
② Deductible
③ Bordereaux
④ Burning Cost",,X,4,,,0,,,,,,,,,,,,,
984,ABANK-0984,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 미경과보험료를 계산하는 방법으로 가장 적절 하지 않은 것은?
① Chain Ladder Method
② 40%-rule
③ 24ths Method
④ 365ths Method",,X,2,,,0,,,,,,,,,,,,,
985,ABANK-0985,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 임의재보험의 필요성에 대한 설명으로 가장 적절하지 않은 것은?
① 담보위험의 복합성 및 복잡성이 증대되는 경우
② 산업 규모가 증대하며 사고위험의 심도가 증대되는 경우
③ 보험목적물 평가시 인플레이션으로 인해 보험가액이 증대되는 경우
④ 원보험사의 출재업무 표준화가 제고되는 경우",,X,3,,,0,,,,,,,,,,,,,
