INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
1094,ABANK-1094,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 배상책임위험을 담보하지 않는 보험상품은?
① 유아교육기관종합보험
② 골프보험
③ 패키지보험
④ 동산종합보험",,X,4,,,0,,,,,,,,,,,,,
1095,ABANK-1095,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"국문 영업배상책임보험의 특별약관에서 보상한도액을 단일보상한도액(Combined Single Limit)으로 정하고자 하는 경우 적합하지 않은 것은?
① 임차자 특별약관
② 주차장 특별약관
③ 시설소유관리자 특별약관
④ 경비업자 특별약관",,X,3,,,0,,,,,,,,,,,,,
1096,ABANK-1096,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"독일식 조립보험(Munich Re’s EAR Policy) 보통약관에서 시운전 중의위험에 대한 설명으로 옳지 않은 것은?
① 시운전 중의 위험은 보통약관에서 담보한다.
② 최초의 시운전이 완료될 때 보험자의 책임은 종료된다.
③ 보험의 목적이 중고품인 경우 시운전기간에 대한 보험자의 책임은 4주일을 초과할 수 없다.
④ 시운전기간이 4주일을 초과하는 경우 별도의 약정에 의하여 시운전 중의 위험을 담보할 수 있다.",,X,3,,,0,,,,,,,,,,,,,
1097,ABANK-1097,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"기술보험 등에 적용하는 72시간 조항(72 Hours Clause)에 대한 설명으로 옳은 것은?
① 보험기간이 개시되고 72시간이 경과된 때로부터 발생한 손해를 보상한다.
② 보험기간이 종료된 후 72시간이 경과할 때까지 발생한 손해를 보상한다.
③ 자연재해 등의 사고에 대하여 72시간 동안에 발생한 손해를 1사고로 간주한다.
④ 건물 등을 72시간 이상 비워둔 동안에 발생한 손해는 보상하지 않는다.",,X,1,,,0,,,,,,,,,,,,,
1098,ABANK-1098,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"완성토목공사물보험에 대한 설명으로 옳지 않은 것은?
① 교량, 도로, 터널, 댐 뿐만 아니라 골프장, 스키장 등 토목구조물을 목적물로 한다.
② 지진, 화산활동, 해일, 눈사태 등은 보상하지 않는다.
③ 화재, 낙뢰, 폭발, 충돌 등을 보상한다.
④ 특별약관으로 기계위험담보를 추가할 수 있다.",,X,2,,,0,,,,,,,,,,,,,
1099,ABANK-1099,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"전자기기보험에서 보상하지 아니하는 위험은?
① 화재
② 낙뢰
③ 폭발
④ 망실, 분실",,X,1,,,0,,,,,,,,,,,,,
1100,ABANK-1100,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"해운법을 적용받는 해상여객운송사업자가 여객의 피해에 대비하여 가입하는 보험은?
① 유도선사업자배상책임보험
② 선주배상책임보험
③ 수상레저보험
④ 마리나업자배상책임보험",,X,4,,,0,,,,,,,,,,,,,
1101,ABANK-1101,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance Policy)에서 담보하지 않는 위험은?
① 재산종합(Property All Risks)
② 기업휴지(Business Interruption)
③ 예정이익상실(Advanced Loss of Profit)
④ 배상책임(General Liability)",,X,3,,,0,,,,,,,,,,,,,
1102,ABANK-1102,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 기업중대사고 배상책임보험에서 특별약관을 첨부하는 경우에도 담보하지 않는 것은?
① 징벌적 손해배상금
② 형사방어비용
③ 위기관리실행비용
④ 벌금",,X,4,,,0,,,,,,,,,,,,,
1103,ABANK-1103,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 국문 영업배상책임보험에서 보관자 배상책임과 제3자 배상책임을 함께 보상하는 특별약관은?
① 차량정비업자 특별약관
② 도급업자 특별약관
③ 시설소유관리자 특별약관
④ 임차자 특별약관",,X,4,,,0,,,,,,,,,,,,,
1104,ABANK-1104,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 건설공사보험에서 보험의 목적이 아닌 것은?
① 공사 목적물
② 공사용 가설물
③ 공사용 기계
④ 설계도면",,X,2,,,0,,,,,,,,,,,,,
1105,ABANK-1105,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 동산종합보험에 대한 설명으로 옳은 것은?
① 기평가보험으로서 재조달가액을 기준으로 보상하며 감가상각은 적용되지 않는다.
② 공장내 장치된 기계 중 리스물건의 기계는 인수 할 수 있다.
③ 담보위험은 열거위험 담보방식으로 화재, 도난, 파손, 폭발 등의 사고를 보상한다.
④ 전기적 사고 또는 기계적 사고는 보통약관상의 담보 위험이다.",,X,1,,,0,,,,,,,,,,,,,
1106,ABANK-1106,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 전자기기보험 보통약관조항이 아닌 것은?
① 재물손해조항
② 외적정보매체담보 조항
③ 배상책임손해담보 조항
④ 추가작업비용담보 조항",,X,2,,,0,,,,,,,,,,,,,
1107,ABANK-1107,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 근로자재해보상책임보험의 사용자배상책임 특별약관에 대한 설명으로 옳지 않은 것은?
① 사용자배상책임 특별약관에서의 보험계약자는 사용자 이며 피보험자는 근로자이다.
② 산업재해보상보험이나 재해보상책임담보 특별약관에 가입되어 있어야 사용자배상책임 특별약관을 가입할 수 있다.
③ 사용자배상책임 특별약관에서 보상의 대상이 되는 사고는 근로기준법 또는 산재보험법의 규정에 의한 업무상 재해로서 사용자 과실에 기인한 업무상 사고를 말한다.
④ 사용자배상책임 특별약관은 근로자가 업무수행 중 재해로 인하여 사망 또는 후유장해가 발생했을 경우 사용자의 민사상 손해배상책임과 이에 따른 소송비용을 보상한다.",,X,4,,,0,,,,,,,,,,,,,
1108,ABANK-1108,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 임원배상책임보험에 대한 설명으로 옳지 않은 것은?
① 임원배상책임담보조항(D&O Liability Coverage)에서는 임원의 부당행위로 제3자에게 배상책임이 생겨 회사가 부담해야 하는 손해배상금과 방어비용을 담보한다.
② 임원배상책임보험은 보험기간 중에 손해배상청구가 제기되는 손해에 대해서만 담보를 제공하는 배상청구 기준(Claim-made Policy)증권이다.
③ 임원의 불법적인 사적 이익 취득 또는 범죄행위에 기인한 배상 청구는 보상하지 아니한다.
④ 임원배상책임보험에서 제3자가 청구하는 손해배상의 원인 행위 자체는 보험증권 상에 표기된 소급담보일자 (Retroactive Date) 이후에 일어나야 보험 담보를 받을 수 있다.",,X,2,,,0,,,,,,,,,,,,,
1109,ABANK-1109,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 금융기관종합보험(Banker's Blanket Bond)에서 보상하는 손해에 대한 설명으로 옳지 않은 것은?
① 위조 또는 변조된 화폐의 취득으로 인한 직접손해
② 현금, 유가증권, 귀금속 등 보험의 목적을 운송하는 중에 발생한 사고로 직원 또는 운반인에 생긴 상해손해
③ 사업장내에서의 절도, 강도 및 파손사고로 인하여 생긴 피보험자의 재물손해 또는 금융거래 목적으로 구내에 있는 고객의 재물손해
④ 강도, 강탈, 도난, 절도 등의 행위로 발생한 건물 및 집기, 비품손해",,X,3,,,0,,,,,,,,,,,,,
1110,ABANK-1110,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 동산종합보험에서 보험료의 추징 및 환급에 대한 설명으로 옳지 않은 것은?
① 보험기간 중에 기계약기간을 만기일로 하여 보험가입 금액을 증액하거나 특약을 추가하는 경우의 추가 보험료의 산출은 일할계산에 의한다.
② 보험의 목적에 위험이 증가 또는 감소되거나 보험의 목적을 그 수용장소에서 위험이 다른 곳으로 옮기는 경우에는 따로 정한 경우를 제외하고는 추징 및 환급 보험료의 계산은 미경과기간에 대하여 일할계산으로 한다.
③ 보험기간 중 보험계약자의 청구로 보험계약의 전부 또는 일부를 해지하는 경우에는 그 경과기간에 대하여 단기요율을 적용하여 계산한 보험료를 공제한 잔액을 환급한다.
④ 법령 및 이에 준하는 명령에 따른 보험의 목적의 철거, 양도 또는 이전으로 인하여 보험계약의 전부 또는 일부를 해지하는 경우의 보험료 환급은 미경과기간에 대하여 단기요율을 적용한다.",,X,2,,,0,,,,,,,,,,,,,
1111,ABANK-1111,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 가스사고배상책임보험에서 보험금 등의 지급 한도에 대한 설명으로 옳지 않은 것은?
① 대인사고 사망의 경우 피해자 1인당 최고 한도액은 8,000만원이다. 다만 손해액이 2,000만원 미만인 경우 에는 2,000만원이다.
② 대인사고 부상의 경우 피해자 1인당 최고 한도액은 2,000만원이다.
③ 부상자가 치료 중에 당해 부상이 원인이 되어 사망한 경우에, 사망의 경우의 지급한도액과 당해 부상의 경우의 지급한도액을 더한 금액을 한도로 한다.
④ 부상한 자에게 당해 부상이 원인이 되어 후유장해가 생긴 경우에는 당해 부상의 지급한도액과 당해 후유 장해의 지급한도액을 더한 금액을 한도로 한다.",,X,3,,,0,,,,,,,,,,,,,
1112,ABANK-1112,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 기계보험에서 보상하는 손해인 것은?
① 보일러의 연관내 가스폭발로 인한 물적손해
② 지면침하 또는 저수지 등의 범람으로 인한 물적손해
③ 벼락으로 인한 간접손해
④ 태풍, 폭풍우로 인한 물적손헤",,X,2,,,0,,,,,,,,,,,,,
1113,ABANK-1113,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 생산물배상책임보험에 대한 설명으로 옳지 않은 것은?
① 피보험자가 제조, 시공한 생산물의 결함으로 타인의 신체나 재물에 입힌 손해를 보상한다.
② 보상하는 손해는 피해자에 대한 법률상 손해배상금이다.
③ 판매자는 제조자가 아니므로 가입할 수 없다.
④ 피보험자의 생산물 자체의 손해는 보상하지 않는다.",,X,1,,,0,,,,,,,,,,,,,
1114,ABANK-1114,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 배상책임보험에서 보관자배상책임을 담보하는 것은?
① 적재물배상책임보험
② 체육시설업자배상책임보험
③ 학원배상책임보험
④ 개인정보보호배상책임보험",,X,3,,,0,,,,,,,,,,,,,
1115,ABANK-1115,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 산업재해보상보험(산재보험)과 근로자재해 보상보험(근재보험)에 대한 설명으로 옳지 않은 것은?
① 산재보험은 의무보험으로 산업재해보상보험법에 법적 근거를 둔다.
② 근재보험은 민법에 법적 근거를 둔다.
③ 두 보험 모두 사용자측의 과실이 있어야 하는 과실 책임주의 요건이다.
④ 피해자는 중복해서 청구할 수 없고 산재급여를 초과한 손해를 근재보험으로 청구한다.",,X,4,,,0,,,,,,,,,,,,,
1116,ABANK-1116,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 금융기관종합보험에서 보상하지 않는 손해는?
① 피보험자의 고용인의 부정행위에 의한 손해
② 보안경비회사나 무장호송차량회사 이외 일반운송회사의 관리하에 있는 재물의 손실
③ 사업장 내에서 발생한 도난, 절도, 강도로 인한 재물손실
④ 수표, 어음, 신용장, 예금증서 등의 서명이 위조 또는 변조되어 입은 손실",,X,4,,,0,,,,,,,,,,,,,
1117,ABANK-1117,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 국문영업배상책임보험에서 보상하는 손해의 범위에 대한 설명으로 옳지 않은 것은?
① 피보험자가 피해자에게 지급한 법률상 손해배상금
② 증권상 보상한도액내에서 피보험자가 부담한 공탁보증 보험료
③ 피보험자가 임의로 지급한 소송비용, 변호사비용, 중재, 화해 또는 조정에 관한 비용
④ 피보험자가 손해방지 또는 경감을 하기 위해 지급한 필요 또는 유익하였던 비용",,X,3,,,0,,,,,,,,,,,,,
1118,ABANK-1118,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 임원배상책임보험에서 보상하는 손해가 아닌 것은?
① 형사 소송에 따른 벌금이나 과태료
② 소송시 확정된 손해배상금
③ 소송전 화해(합의)시 합의비용
④ 법정 대응에 필요한 변호사 비용, 소송비용",,X,4,,,0,,,,,,,,,,,,,
1119,ABANK-1119,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance)의 제 1부문 (재산종합위험담보)에서 면책위험(Special Exclusions)에 해당되지 않는 것은?
① 누출, 오염 및 오탁과 관련(Seepage, Pollution and Contamination)된 파괴나 손해 및 비용
② 기계장치, 전기/전자기기 또는 기타 장비의 조작 실패, 고장, 운전불량, 교착, 붕괴, 파열
③ 결함이 있는 부분, 자재, 제작, 설계 또는 설계도상의 결함 또는 누락 혹은 잠재적인 결함의 대체, 수리 또는 교정 비용
④ 자동살수장치의 누출로 인한 손해",,X,3,,,0,,,,,,,,,,,,,
1120,ABANK-1120,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"선주배상책임보험 보통약관에서 보상하는 손해에 대한 설명으로 옳지 않은 것은?
① 선박에 탑승한 여객에 입힌 손해에 대한 법률상 손해배상금
② 여객외의 제3자에게 입힌 손해에 대한 법률상 손해배상금
③ 제3자로부터 손해의 배상을 받을 수 있는 권리를 지키거나 행사하기 위하여 지출한 비용
④ 피보험자가 지급한 소송비용 및 변호사비용",,X,1,,,0,,,,,,,,,,,,,
1121,ABANK-1121,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"국문 영업배상책임보험에서 제3자 배상책임과 보관자 배상책임을 동시에 담보하지 않는 특별약관은?
① 주차장 특별약관
② 도급업자 특별약관
③ 항만하역업자(싸이로) 특별약관
④ 차량정비업자 특별약관",,X,1,,,0,,,,,,,,,,,,,
1122,ABANK-1122,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"근로자재해보장책임보험 재해보상책임 특별약관에서 육상근로자와 비교하여 선원에게만 적용되는 보상은?
① 상병보상, 일시보상
② 요양보상, 장해보상
③ 유족보상, 장제비
④ 행방불명보상, 소지품 유실보상",,X,2,,,0,,,,,,,,,,,,,
1123,ABANK-1123,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"패키지보험(Package Insurance Policy) 배상책임 담보부문 (General Liability Cover)의 확장담보조항인 교차배상책임 (Cross Liability Coverage)에 대한 설명으로 옳은 것은?
① 피보험자 상호간의 배상책임을 담보한다.
② 원도급자와 하도급자간의 배상책임을 담보한다.
③ 피보험자가 제3자에게 입힌 배상책임을 담보한다.
④ 보험계약자와 피보험자간의 배상책임을 담보한다.",,X,2,,,0,,,,,,,,,,,,,
1124,ABANK-1124,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"패키지보험(Package Insurance Policy) 제2부문(기계위험 담보)의 확장담보조항인 특별비용 담보조항(Expediting Costs)에서 보상하는 비용이 아닌 것은?
① 시간외수당
② 휴일수당
③ 야근수당
④ 해상운임",,X,2,,,0,,,,,,,,,,,,,
1125,ABANK-1125,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"기술보험에서 제작자결함에 대한 설명으로 옳지 않은 것은?
① 제작자결함이란 설계, 주조, 재질, 제작 상의 결함을 말한다.
② 기계보험 약관에서는 제작자결함으로 인한 손해를 보통약관에서 담보한다.
③ 독일식 조립보험 약관에서는 제작자결함으로 인한 손해를 보통약관에서 담보한다.
④ 독일식 건설공사보험 약관에서는 설계결함을 제외한 제작자결함으로 인한 손해를 보통약관에서 담보한다.",,X,3,,,0,,,,,,,,,,,,,
1126,ABANK-1126,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"완성토목공사물보험의 피보험자로 가장 적합한 자는?
① 완성토목공사물의 소유·관리자
② 완성토목공사물의 시공건설업자
③ 완성토목공사물의 설계자
④ 완성토목공사물의 자재 제조 및 공급업자",,X,1,,,0,,,,,,,,,,,,,
1127,ABANK-1127,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"기업중대사고 배상책임보험에 관한 설명으로 옳지 않은 것은?
① 상시근로자 5인 이상 사업 또는 사업장이 적용 대상이다.
② 중대재해는 중대산업재해와 중대시민재해로 구분된다.
③ 징벌적 손해배상책임은 특별약관으로 담보되며 손해액의 3배를 넘지 않는 범위 내에서 보상한다.
④ 중대사고 형사방어비용 특별약관은 혐의가 없거나 무죄로 종결되는 경우 변호사비용, 소송비용을 보상 한다.",,X,4,,,0,,,,,,,,,,,,,
1128,ABANK-1128,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"동산종합보험에서 협정보험가액 특별약관을 첨부하여 보험에 가입할 수 있는 것은?
① 통화, 유가증권, 인지, 우표 등 이와 비슷한 것
② 자동차(이륜차, 삼륜차 등 포함)
③ 귀금속, 귀중품(무게나 부피가 휴대할 수 있으며, 점당 100만원 이상)
④ 글, 그림, 골동품, 조각물 및 이와 비슷한 것 제30회",,X,3,,,0,,,,,,,,,,,,,
1129,ABANK-1129,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"골프보험에 대한 설명 중 옳지 않은 것은?
① 회사의 책임은 보험기간의 첫날 오후 4시에 시작하여 마지막날 오후 4시에 종료하나 보험증권에 이와 다른 시각이 기재되어 있을 때에는 보험증권 발행지의 표 준시를 기준으로 그 시각으로 따른다.
② 사고로 제3자에게 법률상 배상책임을부담함으로써 입은 배상책임손해는 특별약관으로 담보한다.
③ 골프용품의 손해는 손해가 발생된 보험목적의 시가에 의해 산정한 금액을 보험가입금액 한도로 보상한다.
④ 홀인원비용 담보 특별약관에서 피보험자가 골프장의 경영자 또는 사용인(임시고용인포함)인 경우에 그 피보험자가 경영하거나 사용하고 있는 골프장에서 행한 홀인원에 대해서는 보상하지 않는다.",,X,4,,,0,,,,,,,,,,,,,
1130,ABANK-1130,중개사시험,09해상보험,적하보험,RCP,진위형,BD02,AD02,용어정의,보험증권의 해석에 관한 규칙(RCP)의 용어 설명 중 그 밖의 일체의 위험(all other perils)은 면책위험 이외의 모든 위험을 말한다.,O,X,X,,,0,,체크,,,,,,,,,,,
1131,ABANK-1131,중개사시험,09해상보험,적하보험,RCP,진위형,BD02,AD02,용어정의,보험증권의 해석에 관한 규칙(RCP)의 용어 설명 중 공동해손이 아닌 해손(average unless general)은 단독비용을 포함하지 않는다.,X,X,O,,,0,,,,,,,,,,,,,
1132,ABANK-1132,중개사시험,09해상보험,적하보험,RCP,진위형,BD02,AD02,용어정의,보험증권의 해석에 관한 규칙(RCP)의 용어 설명 중 해상고유의 위험(perils of the seas)에는 바람과 파도의 통상적인 작용은 포함하지 않는다.,O,O,O,,,0,,,,,,,,,,,,,
1133,ABANK-1133,중개사시험,09해상보험,적하보험,RCP,진위형,BD02,AD02,용어정의,보험증권의 해석에 관한 규칙(RCP)의 용어 설명 중 해적(pirates)은 폭동을 일으킨 승객을 포함한다,O,O,O,,,0,,,,,,,,,,,,,
1134,ABANK-1134,중개사시험,09해상보험,적하보험,ICC,진위형,BD02,AD02,담보조건,"① 009년 협회적하약관의 운송조항(Transit Clause)에서 보험이 개시되는 시점은
② 운송을 위하여 포장 할 때
③ 운송개시를 위하여 최초로 이동할 때
④ 운송선에 선적을 개시할 때",2,X,X,,,0,,2) 운송개시를 위한 이동시,,,,,,,,,,,
1135,ABANK-1135,중개사시험,09해상보험,운송보험,ICC 약관,진위형,BD02,AD02,운송조항,① 009년 협회적하약관의 운송조항(Transit Clause)에서 보험이 개시되는 시점은 운송개시를 위하여 최초로 이동할 때 다,O,O,O,,,0,,,,,,,,,,,,,
1136,ABANK-1136,중개사시험,09해상보험,운송보험,ICC 약관,진위형,BD02,AD02,운송조항,① 009년 협회적하약관의 운송조항(Transit Clause)에서 보험이 개시되는 시점은 운송선에 선적을 개시할 때,X,O,X,,,0,,최초이동시,,,,,,,,,,,
1137,ABANK-1137,중개사시험,09해상보험,적하보험,ICC 약관,진위형,BD02,AD02,ICC(A),ICC(A) 조건에서 습기와 열에 의한 손해(Sweat &Heating Damage)를 담보하지 않으므로 별도의 특별약관을 통하여 보상받을 수 있다.,X,O,X,,,0,,A에서 보상,,,,,,,,,,,
1138,ABANK-1138,중개사시험,09해상보험,적하보험,ICC,진위형,BD02,AD02,담보조건,"ICC(A) 조건에서만 담보되고 ICC(B)와 ICC(C) 조건에서는 담보되지 않는 위험은
① 육상운송용구의 전복 또는 탈선(overturning or derailment of land conveyance)
② 도난, 발하, 불착손(theft, pilferage and non-delivery)
③ 피난항에서의 화물의 하역(discharge of cargo at aport of distress)
④ 화재 또는 폭발(fire or explosion)다",2,X,X,,,0,,2)만 해당,,,,,,,,,,,
1139,ABANK-1139,중개사시험,09해상보험,적하보험,약관,진위형,BD02,AD02,ICC약관,ICC(A)조건인 경우에 면책위험에 기인된 항해중단의 경우라도 목적지까지의 계반비용(ForwardingCharge)은 보상된다.,O,X,X,,,0,,계반비용 미포함,,,,,,,,,,,
1140,ABANK-1140,중개사시험,09해상보험,적하보험,종기,진위형,BD02,AD02,적하보험 위험의 종기,"다음 중 신협회적하보험약관(ICC, 1982)에서 규정하고 있는 적하보험 위험의 종기는 외항선으로부터 피보험화물이 하역된 후 최종목적지가 변경된 경우 그러한 변경의사가 결정된 때다",O,X,X,,,0,,,,,,,,,,,,,
1141,ABANK-1141,중개사시험,09해상보험,적하보험,종기,진위형,BD02,AD02,적하보험 위험의 종기,"다음 중 신협회적하보험약관(ICC, 1982)에서 규정하고 있는 적하보험 위험의 종기는 최종 양하항에서 외항선으로 피보험화물이 양하된 후 30일 경과할 때",O,X,X,,,0,,체크,,,,,,,,,,,
1142,ABANK-1142,중개사시험,09해상보험,적하보험,종기,진위형,BD02,AD02,적하보험 위험의 종기,"다음 중 신협회적하보험약관(ICC, 1982)에서 규정하고 있는 적하보험 위험의 종기는 운송계약이 중간항에서 종료된 경우 그 중간항에서 피보험화물이 본선으로부터 하역된 때다",O,X,X,,,0,,체크,,,,,,,,,,,
1143,ABANK-1143,중개사시험,09해상보험,적하보험,종기,진위형,BD02,AD02,적하보험 위험의 종기,"다음 중 신협회적하보험약관(ICC, 1982)에서 규정하고 있는 적하보험 위험의 종기는 화물의 최종 목적지에 도착하기 이전 화물의 분배를 위하여 보관장소에 인도된 때다",X,X,O,,,0,,,,,,,,,,,,,
1144,ABANK-1144,중개사시험,09해상보험,적하보험,ICC 약관,진위형,BD02,AD02,부가위험,"도난, 발하, 불착손(theft, pilferage and non-delivery :TPND) 은 ICC(A) 조건에서만 담보되고 ICC(B)와 ICC(C) 조건에서는 담보되지 않는 위험이다",O,O,O,,,0,,,,,,,,,,,,,
1145,ABANK-1145,중개사시험,09해상보험,적하보험,RCP,진위형,BD02,AD02,용어정의,보험증권의 해석에 관한 규칙(RCP)의 용어 설명 중 공동해손이 아닌 해손(average unless general)은 단독비용을 포함하지 않는다.,X,O,X,,,0,,단독비용 포함,,,,,,,,,,,
1146,ABANK-1146,중개사시험,09해상보험,적하보험,RCP,진위형,BD02,AD02,용어정의,"보험증권의 해석에 관한 규칙(RCP)의 용어 설명 중
① 해적(pirates)은 폭동을 일으킨 승객을 포함한다
② 해상고유의 위험(perils of the seas)에는 바람과 파도의 통상적인 작용은 포함하지 않는다.
③ 그 밖의 일체의 위험(all other perils)은 면책위험 이외의 모든 위험을 말한다.",X,X,O,,,0,,,,,,,,,,,,,
1147,ABANK-1147,중개사시험,09해상보험,적하보험,ICC,진위형,BD02,AD02,담보조건,악천후로 인한 화물의 전손은 ICC(B) 조건에서는 보상이 가능하나 ICC(FPA) 조건에서는 보상이 되지 않는 손해다,O,O,O,,,0,,,,,,,,,,,,,
1148,ABANK-1148,중개사시험,09해상보험,선박보험,협회기관약관,진위형,BD02,AD02,전쟁약관,협회 전쟁 및 동맹파업약관[Institute War & Strikes Clauses(Hulls-Time)]에 따르면 미국과 이탈리아 간의 전쟁발생으로 발생한 손해는 약관상 보상되지 아니한다.,O,X,X,,,0,,보상함,,,,,,,,,,,
1149,ABANK-1149,중개사시험,09해상보험,선박보험,협회기관약관,진위형,BD02,AD02,전쟁약관,협회 전쟁 및 동맹파업약관[Institute War & Strikes Clauses(Hulls-Time)]에 따르면 해상에서 해적(Piracy)의 공격에 의한 선체 손상은 약관상 담보된다.,X,O,X,,,0,,미담보,,,,,,,,,,,
1150,ABANK-1150,중개사시험,09해상보험,선박보험,협회기관약관,진위형,BD02,AD02,전쟁약관,"협회 전쟁 및 동맹파업약관[Institute War & Strikes Clauses(Hulls-Time)]에 따르면 포획, 나포 등으로 연속된 12개월 이상 선박의 사용권과 처분권을 상실한 경우 약관상 추정전손으로 처리된다.",O,O,O,,,0,,,,,,,,,,,,,
1151,ABANK-1151,중개사시험,09해상보험,선박보험,특별약관,진위형,BD02,AD02,특별약관,"협회 전쟁 및 동맹파업약관[Institute War & Strikes Clauses(Hulls-Time)]의 내용에 따르면 포획, 나포 등으로 연속된 12개월 이상 선박의 사용권과 처분권을 상실한 경우 약관상 추정전손으로 처리된다.",O,O,O,,,0,,,,,,,,,,,,,
1152,ABANK-1152,중개사시험,09해상보험,선박보험,특별약관,진위형,BD02,AD02,특별약관,협회 전쟁 및 동맹파업약관[Institute War & Strikes Clauses(Hulls-Time)]의 내용에 따르면 피보험 선박에 대한 적대적 의도가 없었던 경우에 한하여 핵폭탄의 폭발에 의한 선체 손상은 약관상 담보된다.,X,O,X,,,0,,면책,,,,,,,,,,,
1153,ABANK-1153,중개사시험,09해상보험,선박보험,특별약관,진위형,BD02,AD02,특별약관,협회 전쟁 및 동맹파업약관[Institute War & Strikes Clauses(Hulls-Time)]의 내용에 따르면 해상에서 해적(Piracy)의 공격에 의한 선체 손상은 약관상 담보된다.,X,O,X,,,0,,면책,,,,,,,,,,,
1154,ABANK-1154,중개사시험,09해상보험,선박보험,협회기관약관,진위형,BD02,AD02,미수리손상,"협회기간약관-선박(ITC-Hulls 1983) 제18조 미수리손상 (Unrepaired Damage)에 따르면
① 미수리손상의 보상액은 합리적인 수리비를 초과하지 아니한다.
② 미수리손상이 발생한 사고 이후에 이 보험기간 중 또는 그 연장기간 중에 전손이 발생하면 미수리손상은 보상 하지 아니한다",X,X,O,,,0,,,,,,,,,,,,,
1155,ABANK-1155,중개사시험,09해상보험,선박보험,협회기관약관,진위형,BD02,AD02,미수리손상,협회기간약관-선박(ITC-Hulls 1983) 제18조 미수리손상 (Unrepaired Damage)에 따르면 보험자는 미수리손상에 대하여 이 보험종료시점에서의 보험가액을 초과하더라도 보상해야한다,X,O,X,,,0,,미보상,,,,,,,,,,,
1156,ABANK-1156,중개사시험,09해상보험,선박보험,협회기관약관,진위형,BD02,AD02,미수리손상,협회기간약관-선박(ITC-Hulls 1983) 제18조 미수리손상 (Unrepaired Damage)의 내용에 따르면 미수리손상이 발생한 사고 이후에 이 보험기간 중 또는 그 연장기간 중에 전손이 발생하면 미수리손상은 보상 하지 아니한다.,X,X,O,,,0,,,,,,,,,,,,,
1157,ABANK-1157,중개사시험,09해상보험,선박보험,협회기관약관,진위형,BD02,AD02,미수리손상,협회기간약관-선박(ITC-Hulls 1983) 제18조 미수리손상 (Unrepaired Damage)의 내용에 따르면 보험자는 미수리손상에 대하여 이 보험종료시점에서의 보험가액을 초과하더라도 보상해야한다.,X,O,X,,,0,,미보상,,,,,,,,,,,
1158,ABANK-1158,중개사시험,09해상보험,선박보험,협회기관약관,진위형,BD02,AD02,미수리손상,협회기간약관-선박(ITC-Hulls 1983) 제18조 미수리손상 (Unrepaired Damage)의 내용에 따르면 미수리손상의 보상액은 그러한 미수리손상으로 인한 이 보험종료시점에서의 선박 시장가액의 합리적인 감가액으로 한다.,O,O,O,,,0,,,,,,,,,,,,,
