INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
557,ABANK-0557,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,임원배상책임보험은 예전에는 Coverage A와 B가 각각 나뉘었으나 현재는 하나로 통합하여 Coverage A&B로 사용되고 있다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
558,ABANK-0558,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,임원배상책임보험은 임원이 승소하였을 경우 회사가 부담하는 소송비용을 담보하는 Company Reimburgement (회사보상조항)와 임원이 패소하였을 경우 임원 개인의 손해배상금과 방어비용을 담보하는 Directors & Ofticer's Liability(임원배상책임조항)으로 구분된다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
559,ABANK-0559,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,임원배상책임보험은 Entity Coverage(법인담보특약)는 다른 영업배상책임보험과는 달리 임원 개인과 법인회사 의 배상책임의 동시에 담보하는 특성이 있다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
560,ABANK-0560,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,임원배상책임보험은 다른 전문직업배상책임보험과 달리 사고발생기준(Occurrence basie) 약관을 사용하고 있다.,,X,X,10.0,10.0,0,,손해배상청구기준,,,,,,,,,,,
561,ABANK-0561,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,임원배상책임보험은 다른 전문직업배상책임보험과 동일하게 배상청구기준(Claim-made basis) 약관을 사용하고 있다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
562,ABANK-0562,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,피보험자,임원배상책임보험에서 말하는 임원에는 퇴임한 임원과 보험기간 중에 새로 선임된 입원은 포함되지 않는다.,,X,X,10.0,10.0,0,,포함가능,,,,,,,,,,,
563,ABANK-0563,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,피보험자,임원배상책임보험에서 말하는 임원에는 퇴임한 임원과 보험기간 중에 새로 선임된 입원도 포함될 수 있다. 다만 최초계약일 이전에 이미 퇴임한 임원은 포함되지 않는다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
564,ABANK-0564,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보고연장기간(ERP),"자동연장담보 - Midi Tail의 조건은
① 소급담보일자~보험기간 만료일 사이에 사고 발생하고
② 보험기간 만료일부터 30일 이내 손해배상청구 제기",,X,X,10.0,10.0,0,,mini 60dlf,,,,,,,,,,,
565,ABANK-0565,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보고연장기간(ERP),"자동연장담보 - Midi Tail의 조건은
① 소급담보일자~보험기간 만료일 사이에 사고 발생
② 보험기간 만료일부터 60일 이내 보험회사에 통지
③ 손해배상청구가 보험기간 만료일부터 5년 이내에 이루어진 경우
④ 자동연장담보는 해지할 수 없다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
566,ABANK-0566,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보고연장기간(ERP),"자동연장담보 - Midi Tail의 조건은
① 소급담보일자~보험기간 만료일 60일 이내의 사이에 사고 발생 하여야 한다.",,X,X,10.0,10.0,0,,소급일지-만료일사이 사고발생,,,,,,,,,,,
567,ABANK-0567,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보고연장기간(ERP),"선택연장담보의 조건은 다음과 같다
① 보험기간 만료일부터 60일 이내 보험회사에 서면으로 보고기간 연장 요청
② 기존보험료의 200% 범위 내에서 추가보험료 납입. 추가보험료를 납입하지 않으면 효력 없음
③ 추가보험료를 납입하였다면 선택연장담보는 해지할 수 없다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
568,ABANK-0568,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보상하는 손해,"가장 빈번한 소송은 기업합병, 재무제표 작성, 주식 공개관련 공시의무 위반 등 회사의 경영활동에 불만을 가진주주들의 배상청구이다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
569,ABANK-0569,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보상하는 손해,"가장 빈번한 소송은 불공정인사(해고, 차별대우등)와 관련하여 전현직 직원들이 제기하는 소송이다",,X,X,10.0,10.0,0,,두번째,,,,,,,,,,,
570,ABANK-0570,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보상하는 손해,"국내에서는 국문약관과 영문약관(AIG, Chubb, ACE 약관)을 주로 사용하며, 국문약관은 회사보상책임 담보조항(Company Reimbursement)을 특별약관으로 보상하는데 반하여, 영문약관은 회사보상책임담 보조항(Company Reimbursement)을 본문약관의 Coverage A&B에서 담보하는 차이점이 있다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
571,ABANK-0571,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보상하는 손해,"국내에서는 국문약관과 영문약관(AIG, Chubb, ACE 약관)을 주로 사용하며, 영문약관은 회사보상책임 담보조항(Company Reimbursement)을 특별약관으로 보상하는데 반하여, 국문약관은 회사보상책임담 보조항(Company Reimbursement)을 본문약관의 Coverage A&B에서 담보하는 차이점이 있다.",,X,X,10.0,10.0,0,,영문국문바뀜,,,,,,,,,,,
572,ABANK-0572,인스교재,08배상책임보험,임원배상,담보약관,진위형,AC07,AC07,보상하지 않는 손해,피보험자가 불법적으로 사적인 이익을 취득함에 기인하는 배상청구는 보험금을 지급하지 않는다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
573,ABANK-0573,인스교재,08배상책임보험,임원배상,담보약관,진위형,AC07,AC07,주요특별약관,주주대표소송은 대주주가 이사나 감사 등의 책임을 추구하기 위하여 회사를 대신하여 제기하는 소송이다.,,X,X,10.0,10.0,0,,소액주주가,,,,,,,,,,,
574,ABANK-0574,인스교재,08배상책임보험,임원배상,담보약관,진위형,AC07,AC07,주요특별약관,주주대표소송은 소주주가 이사나 감사 등의 책임을 추구하기 위하여 회사를 대신하여 제기하는 소송이다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
575,ABANK-0575,인스교재,08배상책임보험,임원배상,담보약관,선택형,AC07,AC07,주요특별약관,"임원배상책임보험 담보약관에 대한 다음 설명 중 틀린 것은?
① 피보험자가 피해자에게 지급할 책임을 지는 법률상의 손해배상금을 담보한다.
② 국내에서는 국문약관과 영문약관(AIG, Chubb, ACE 약관)을 주로 사용하며, 국문약관은 회사보상책임담보조항(Company Reimbursement)을 특별약관으로 보상하는데 반하여, 영문약관은 회사보상책임담보조항(Company Reimbursement)을 본문약관의 Coverage A&B에서 담보하는 차이점이 있다.
③ 보험회사는 법률상 손해배상금 및 제반비용을 모두 포함한 비용을 보상한도액 범위 내에서 보상하며 5회 배상청구에 대해서 자기부담금을 초과한 경우에 한하여 그 초과분에 보험증권 에 기재된 보상비율을 곱하여 보험금으로 지급한다.
④ 피보험자에게 보수 또는 상여 등이 법령을 위반하여 지급함에 기인하는 배상청구은 보상하 지 않는다.",3,O,3,10.0,10.0,0,,1회,,,,,,,,,,,
576,ABANK-0576,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보고연장기간(ERP),"자동연장담보 - Mini Tail의 조건은 다음과 같다
① 소급담보일자~보험기간 만료일 사이에 사고 발생
② 보험기간 만료일부터 60일 이내 손해배상청구 제기",O,O,O,10.0,9.0,1,,연장담보60(육시럴),,,,,,,,,,,
577,ABANK-0577,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보고연장기간(ERP),"임원배상보험 ERP에서 자동연장담보 - Midi Tail의 조건은1손해배상청구가 보험기간 만료일부터 5년 이내에 이루어진 경우
① 자동연장담보는 해지할 수 없다",O,O,O,10.0,9.0,1,,,,,,,,,,,,,
578,ABANK-0578,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보고연장기간(ERP),"선택연장담보 조건은
① 소급담보일자~보험기간 만료일 사이에 사고 발생하고
② 보험기간 만료일부터 30일 이내 손해배상청구 제기",,X,X,10.0,9.0,1,,60일,,,,,,,,,,,
579,ABANK-0579,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보고연장기간(ERP),"자동연장담보 - Mini Tail의 조건은
① 소급담보일자~보험기간 만료일 사이에 사고 발생하고
② 보험기간 만료일부터 30일 이내 손해배상청구 제기",X,O,X,10.0,8.0,2,,연장담보60(육시럴),,,,,,,,,,,
580,ABANK-0580,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,보상하는 손해,"임원배상책임 보험 담보약관에서 국내에서는 국문약관과 영문약관(AIG, Chubb, ACE 약관)을 주로 사용하며, 영문약관은 회사보상책임 담보조항(Company Reimbursement)을 특별약관으로 보상한다,",X,O,X,10.0,8.0,2,,국문 특별 영문A&B,,,,,,,,,,,
581,ABANK-0581,인스교재,08배상책임보험,임원배상,담보약관,진위형,AC07,AC07,보상하는 손해,"임원배상에서 국내에서는 국문약관과 영문약관(AIG, Chubb, ACE 약관)을 주로 사용하며, 국문약관은 회사보상책임담 보조항(Company Reimbursement)을 본문약관의 Coverage A&B에서 담보한다",X,O,X,10.0,8.0,2,, 영문본문A&B,"망각, 부실",,,,,,,,,,
582,ABANK-0582,인스교재,08배상책임보험,임원배상,담보약관,진위형,AC07,AC07,주요특별약관,주주대표소송은 시민단체 등 외부기관이 이사나 감사 등의 책임을 추구하기 위하여 회사를 대신하여 제기하는 소송이다.,X,O,X,10.0,8.0,2,,소액주주가,,,,,,,,,,,
583,ABANK-0583,인스교재,08배상책임보험,기타주요보험,생산물회수비용,진위형,AC08,AC08,개요,사업자는 제품에 중대한 결함이 있다는 사실을 알게 된 경우에는 제조 수입 • 판매 또는 제공한 물품등의 결할 을 소관 중앙행정기관의 장에게 보고(전자적 보고를 포함)하여야 한다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
584,ABANK-0584,인스교재,08배상책임보험,기타주요보험,생산물회수비용,진위형,AC08,AC08,개요,중앙행정기관의 장으로부터 결합 제품의 수거 파기 등의 권고를 받았으나 정당한 사유없이 권고에 따르지 않은 사업자에 대해서는 이를 공표할 수 있다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
585,ABANK-0585,인스교재,08배상책임보험,기타주요보험,생산물회수비용,진위형,AC08,AC08,상실이익,"리콜보험은 회수된 목적물이 정상적으로 판매되었으면 얻을 수 있었던 이익을 보상한다. 다만, 보상되는 부분 은 보험회사에게 통지된 날로부터 90일 이내의 이익으로만 제한한다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
586,ABANK-0586,인스교재,08배상책임보험,기타주요보험,생산물회수비용,진위형,AC08,AC08,상실이익,"리콜보험은 회수된 목적물이 정상적으로 판매되었으면 얻을 수 있었던 이익을 보상한다. 다만, 보상되는 부분 은 보험회사에게 통지된 날로부터 120일 이내의 이익으로만 제한한다.",,X,X,10.0,10.0,0,,90일,,,,,,,,,,,
587,ABANK-0587,인스교재,08배상책임보험,기타주요보험,생산물회수비용,진위형,AC08,AC08,1st Party Recall,① st Party Recall은 완제품을 판매하는 기업에서 먼저 소비자에게 리콜하고 해당 손해를 부분품을 제조하는 기업에게 손해배상청구한 경우 그로 인한 손해를 보상해주는 것이다.,,X,X,10.0,10.0,0,,3rd Party Recall,,,,,,,,,,,
588,ABANK-0588,인스교재,08배상책임보험,기타주요보험,생산물회수비용,진위형,AC08,AC08,1st Party Recall,① st Party Recall은 소비자에게 판매한 결함제품을 직접 회수하고 그로 인한 비용을 보상해 주는 것이다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
589,ABANK-0589,인스교재,08배상책임보험,기타주요보험,생산물회수비용,진위형,AC08,AC08,3rd Party Recall,① rd Party Recall은 완제품을 판매하는 기업에서 먼저 소비자에게 리콜하고 해당 손해를 부분품을 제조하는 기업에게 손해배상청구한 경우 그로 인한 손해를 보상해주는 것이다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
590,ABANK-0590,인스교재,08배상책임보험,기타주요보험,생산물회수비용,진위형,AC08,AC08,3rd Party Recall,① rd Party Recall은 소비자에게 판매한 결함제품을 직접 회수하고 그로 인한 비용을 보상해 주는 것이다,,X,X,10.0,10.0,0,,1st Party Recall,,,,,,,,,,,
591,ABANK-0591,인스교재,08배상책임보험,기타주요보험,환경오염배상책임,진위형,AC08,AC08,보험사고기준,환경오염 상책임보험은 사고발생기준 증권이다.,,X,X,10.0,10.0,0,,배상청구기준증권,,,,,,,,,,,
592,ABANK-0592,인스교재,08배상책임보험,기타주요보험,환경오염배상책임,진위형,AC08,AC08,보험사고기준,환경오염 상책임보험은 배상청구기준 증권으로 보험기간 중 피보험자에게 최초로 배상청구가 제기되고 보험회사에 서면으로 통지된 경우에 보상한다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
593,ABANK-0593,인스교재,08배상책임보험,기타주요보험,개인정보보호책임,진위형,AC08,AC08,개인정보,해당 정보만으로는 특정 개인을 알아볼 수 없더라도 다른 정보와 쉽게 결합하여 알아볼 수 있는 정보라면 개인정보에 해당한다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
594,ABANK-0594,인스교재,08배상책임보험,기타주요보험,개인정보보호책임,진위형,AC08,AC08,담보위험,개인정보처리자의 고의 또는 중대한 과실로 손해가 발생하였다면 손해액을 넘지 않는 범위에서 손해 배상액을 정할 수 있다.,,X,X,10.0,10.0,0,,3배,,,,,,,,,,,
595,ABANK-0595,인스교재,08배상책임보험,기타주요보험,시설안전관리배상책임,진위형,AC08,AC08,가입의무자,재난배상책임보험에서 가입대상시설의 소유자와 점유자가 다른 경우에는 소유자가 보험에 가입하여야 한다.,,X,X,10.0,10.0,0,,정뮤자,,,,,,,,,,,
596,ABANK-0596,인스교재,08배상책임보험,기타주요보험,시설안전관리배상책임,진위형,AC08,AC08,승강기배상책임보험,승강기배상책임보험의 사망 보상한도는 8천만원이다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
597,ABANK-0597,인스교재,08배상책임보험,기타주요보험,시설안전관리배상책임,진위형,AC08,AC08,승강기배상책임보험,"승강기배상책임보험의 후유장해 보상한도는
① 5억원이다.",,X,X,10.0,10.0,0,,8천만원,,,,,,,,,,,
598,ABANK-0598,인스교재,08배상책임보험,기타주요보험,시설안전관리배상책임,진위형,AC08,AC08,승강기배상책임보험,"승강기배상책임보험의 후유장해 보상한도는
① 5억원이다.",,X,X,10.0,10.0,0,,1사고당,,,,,,,,,,,
599,ABANK-0599,인스교재,08배상책임보험,기타주요보험,시설안전관리배상책임,선택형,AC08,AC08,승강기배상책임보험,"시설 안전관련 배상책임보험에 대한 다음 설명중 틀린 것은?
① 다중이용업소의 안전관리에 관한 특별법(약칭: 다중이용업소법)에 따라 다중이용업주는 다 중이용업을 운영하던 도중 발생한 타인의 생명, 신체, 재산 손해를 배상하기 위하여 화재배 상책임보험에 의무적으로 가입하여야 한다.
② 다중이용업소법 규정에 따라 2021년 7월부터는 다중이용업주에게 과실이 있는 경우에만 피해자에게 배상책임을 부담한다.
③ 승강기 소유자는 승강기 배상책임보험에 의무적으로 가입하여야 한다.
④ 승강기 배상책임보험의 사망 보상한도는 8천만원이다.",2,O,2,10.0,10.0,0,,무과실책임주의,,,,,,,,,,,
600,ABANK-0600,인스교재,08배상책임보험,기타주요보험,시설안전관리배상책임,선택형,AC08,AC08,개요,"재난배상책임보험에 대한 설명 중 틀린 것은?
① 재난은 자연재난과 사회재난으로 크게 구분할 수 있다.
② 재난안전의무보험이란 재난이나 그 밖의 각종 사고로 사람의 생명 • 신체 또는 재산에 피해 가 발생한 경우 그 피해를 보상하기 위한 보험 또는 공제로서 법률에 따라 일정한 자에 대하여 가입을 강제하는 보험 또는 공제를 말한다.
③ 손해사고기준 증권으로 보험기간 중에 발생한 사고를 보상한다.
④ 보험 가입대상 시설의 소유자와 점유자가 다른 경우에는 소유자가 보험에 가입하여야 한다.",4,O,4,10.0,9.0,1,,4)X 점유자,"착각, 집중력",,,,,,,,,,
601,ABANK-0601,인스교재,08배상책임보험,기타주요보험,시설안전관리배상책임,진위형,AC08,AC08,승강기배상책임보험,승강기배상책임보험의 부상 보상한도는 3천만원이다.,,X,X,10.0,9.0,1,,1.5천만원,,,,,,,,,,,
602,ABANK-0602,인스교재,08배상책임보험,기타주요보험,개인정보보호책임,진위형,AC08,AC08,담보위험,개인정보처리자의 고의 또는 중대한 과실로 손해가 발생하였다면 손해액의 2배를 넘지 않는 범위에서 손해배 상액을 정할 수 있다.,,X,X,10.0,9.0,1,,3배,,,,,,,,,,,
